ISO3,Country,Group,Baseline_Evidence_Status,Projection_Evidence_Status,Uncertainty_Evidence_Status,Share_2024_pct,Share_2050_pct,Change_pp,Share_2050_WithoutMigrationResponse_pct,Migration_Attributed_Change_pp,Share_2050_WithoutSSASourcePoolTransition_pct,SSA_SourcePoolTransition_Attributed_Change_pp,Share_2050_LowMigrationScenario_pct,Share_2050_HighMigrationScenario_pct,Share_2050_Migration_P10_pct,Share_2050_Migration_P90_pct,Migration_Uncertainty_Width_pp,Pop_2024,Pop_2050,Birth_Replacement_Pressure_2050,Europe_Migration_Response_2050,Migration_Origin_Candidates,Migration_Channel_Active,Migration_SourceSupply_2050,Migration_BroadLaborMobility_2050,Migration_SkillReadiness_2050,Migration_ClimatePressure_2050,Migration_DestinationPull_2050,Migration_DiasporaNetwork_2050,Migration_CorridorAffinity_2050,Migration_SettlementRetention_2050,Migration_CorridorMultiplier_2050,BroadLabor_Migration_SourcePressure_2050,BroadLabor_Migration_ProgramIntensity_2050,SSA_LateMigration_DestinationResponse_2050,SSA_SourcePoolTransition_2050,SSA_SourcePoolCapacity_2050,AgeStructure_Youth014_2024,AgeStructure_Youth014_2050,AgeStructure_WorkingAge_2024,AgeStructure_WorkingAge_2050,AgeStructure_Elderly65Plus_2024,AgeStructure_Elderly65Plus_2050,Migration_Stock_SoftCap_2050,Migration_Linked_ResidentShare_2050,Migration_Saturation_Factor_2050,Migration_Absorption_Capacity_2050,Inclusive_Mobility_Share_2050_pct,Inclusive_Mobility_Change_pp,Inclusive_Mobility_Delta_vs_Baseline_pp,Inclusive_Mobility_IdentityFormationMultiplier,Inclusive_Mobility_MixedIdentityMultiplier,Inclusive_Mobility_IdentityTransitionRate,Inclusive_Mobility_CompositionDiversity_2050,Anchor
KNA,Saint Kitts & Nevis,European,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,2.1,1.79,-0.31,1.79,-0.0,1.79,0.0,1.8,1.77,1.77,1.8,0.02,984,790,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.556,0.956,1.0,0.78,0.81,0.0,0.0,0.0,1.0,0.761,19.51,18.788,65.0,67.4,15.49,13.812,0.251,0.01,0.996,0.899,1.82,-0.28,0.03,1.467,1.45,0.0005,0.1397,False
KNA,Saint Kitts & Nevis,Indian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.5,1.5,0.0,1.5,-0.0,1.5,0.0,1.5,1.5,1.5,1.5,0.0,703,665,0.0,0.0,IND;PAK;BGD;LKA;NPL,False,0.718,0.719,0.752,0.684,0.556,0.93,1.0,0.78,0.914,0.0,0.0,0.0,1.0,0.761,19.51,18.788,65.0,67.4,15.49,13.812,0.251,0.01,0.996,0.899,1.5,0.0,-0.0,1.467,1.45,0.0005,0.1397,False
KNA,Saint Kitts & Nevis,Other,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.9,0.99,0.09,0.89,0.1,0.99,0.0,0.96,1.03,0.96,1.03,0.07,422,440,0.0,0.0,unspecified,True,0.5,0.48,0.56,0.42,0.556,0.897,1.0,0.78,0.794,0.0,0.0,0.0,1.0,0.761,19.51,18.788,65.0,67.4,15.49,13.812,0.251,0.01,0.996,0.899,1.01,0.11,0.01,1.467,1.45,0.0005,0.1397,False
KOR,South Korea,Korean,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,96.3,93.8,-2.5,95.78,-1.98,93.87,-0.07,94.51,93.03,93.03,94.51,1.48,49804036,42343822,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.896,1.3,1.0,0.66,1.082,0.0,0.607,0.17,1.0,0.761,8.02,2.555,69.5,68.06,22.48,29.385,0.18,0.062,0.887,0.885,93.85,-2.45,0.05,1.518,1.351,0.0005,0.1178,True
KOR,South Korea,Chinese (incl. Korean-Chinese),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.5,1.68,0.18,1.47,0.21,1.68,-0.0,1.62,1.76,1.62,1.76,0.13,775764,759056,0.0,0.0,CHN,True,0.52,0.502,0.58,0.45,0.896,0.93,1.0,0.66,0.946,0.0,0.607,0.17,1.0,0.761,8.02,2.555,69.5,68.06,22.48,29.385,0.18,0.062,0.887,0.885,1.71,0.21,0.03,1.518,1.351,0.0005,0.1178,False
KOR,South Korea,Vietnamese,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.4,0.46,0.06,0.39,0.07,0.46,-0.0,0.44,0.49,0.44,0.49,0.05,206870,209719,0.0,0.0,VNM,True,0.71,0.674,0.84,0.68,0.896,0.86,1.26,0.66,1.18,0.0,0.607,0.17,1.0,0.761,8.02,2.555,69.5,68.06,22.48,29.385,0.18,0.062,0.887,0.885,0.47,0.07,0.01,1.518,1.351,0.0005,0.1178,False
KOR,South Korea,Thai,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.3,0.33,0.03,0.29,0.04,0.33,-0.0,0.32,0.35,0.32,0.35,0.03,155153,150692,0.0,0.0,unspecified,True,0.5,0.48,0.56,0.42,0.896,0.851,1.0,0.66,0.898,0.0,0.607,0.17,1.0,0.761,8.02,2.555,69.5,68.06,22.48,29.385,0.18,0.062,0.887,0.885,0.34,0.04,0.01,1.518,1.351,0.0005,0.1178,False
KOR,South Korea,Filipino,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.2,0.23,0.03,0.2,0.04,0.23,-0.0,0.22,0.24,0.22,0.24,0.02,103435,104621,0.0,0.0,PHL,True,0.759,0.718,0.88,0.64,0.896,0.842,1.18,0.66,1.167,0.0,0.607,0.17,1.0,0.761,8.02,2.555,69.5,68.06,22.48,29.385,0.18,0.062,0.887,0.885,0.24,0.04,0.0,1.518,1.351,0.0005,0.1178,False
KOR,South Korea,Other (incl. foreign workers),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.3,3.49,2.19,1.86,1.62,3.42,0.07,2.88,4.13,2.88,4.13,1.25,672329,1575224,0.0,0.0,NGA;ETH;GHA;KEN;UGA;TZA;RWA;COD;CIV;CMR;SEN;ZMB;ZWE;MOZ;MWI;AGO;SDN;SOM;ERI;BFA;NER;MLI;GIN;SLE;LBR;BEN;TGO;GMB,True,0.711,0.785,0.574,0.717,0.896,0.92,1.001,0.66,1.086,0.0,0.607,0.17,1.0,0.761,8.02,2.555,69.5,68.06,22.48,29.385,0.18,0.062,0.887,0.885,3.4,2.1,-0.09,1.518,1.351,0.0005,0.1178,False
KWT,Kuwait,Kuwaiti,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,31.0,32.9,1.9,34.79,-1.89,32.9,0.0,33.38,32.33,32.33,33.38,1.04,1529697,2094802,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.687,1.236,1.0,0.48,0.895,0.0,0.661,0.291,1.0,0.761,13.2,8.79,74.0,72.24,12.8,18.97,0.82,0.671,0.55,0.85,31.73,0.73,-1.17,2.241,2.393,0.0005,0.815,True
KWT,Kuwait,Indian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,14.0,13.35,-0.65,12.91,0.44,13.35,0.0,13.25,13.47,13.25,13.47,0.22,690831,850109,0.0,0.0,IND;PAK;BGD;LKA;NPL,True,0.718,0.719,0.752,0.684,0.687,1.145,1.0,0.48,1.01,0.0,0.661,0.291,1.0,0.761,13.2,8.79,74.0,72.24,12.8,18.97,0.82,0.671,0.55,0.85,13.63,-0.37,0.28,2.241,2.393,0.0005,0.815,False
KWT,Kuwait,Egyptian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,10.0,10.76,0.76,10.44,0.33,10.76,0.0,10.64,10.9,10.64,10.9,0.27,493451,685289,0.0,0.0,EGY,True,0.7,0.706,0.72,0.66,0.687,1.108,1.0,0.48,0.984,0.0,0.661,0.291,1.0,0.761,13.2,8.79,74.0,72.24,12.8,18.97,0.82,0.671,0.55,0.85,10.81,0.81,0.05,2.241,2.393,0.0005,0.815,False
KWT,Kuwait,Bangladeshi,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,8.0,7.63,-0.37,7.38,0.25,7.63,0.0,7.57,7.69,7.57,7.69,0.13,394761,485654,0.0,0.0,BGD,True,0.735,0.788,0.68,0.84,0.687,1.084,1.0,0.48,0.996,0.0,0.661,0.291,1.0,0.761,13.2,8.79,74.0,72.24,12.8,18.97,0.82,0.671,0.55,0.85,7.78,-0.22,0.16,2.241,2.393,0.0005,0.815,False
KWT,Kuwait,Pakistani,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,6.0,5.72,-0.28,5.53,0.19,5.72,0.0,5.68,5.77,5.68,5.77,0.1,296070,364378,0.0,0.0,PAK,True,0.769,0.814,0.7,0.74,0.687,1.054,1.0,0.48,1.003,0.0,0.661,0.291,1.0,0.761,13.2,8.79,74.0,72.24,12.8,18.97,0.82,0.671,0.55,0.85,5.84,-0.16,0.12,2.241,2.393,0.0005,0.815,False
KWT,Kuwait,Filipino,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,5.0,4.76,-0.24,4.61,0.14,4.76,0.0,4.72,4.79,4.72,4.79,0.07,246725,302853,0.0,0.0,PHL,True,0.759,0.718,0.88,0.64,0.687,1.035,1.0,0.48,0.99,0.0,0.661,0.291,1.0,0.761,13.2,8.79,74.0,72.24,12.8,18.97,0.82,0.671,0.55,0.85,4.85,-0.15,0.1,2.241,2.393,0.0005,0.815,False
KWT,Kuwait,Syrian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,3.0,3.21,0.21,3.13,0.08,3.21,0.0,3.18,3.25,3.18,3.25,0.07,148035,204642,0.0,0.0,SYR,True,0.672,0.726,0.6,0.74,0.687,0.986,1.0,0.48,0.921,0.0,0.661,0.291,1.0,0.761,13.2,8.79,74.0,72.24,12.8,18.97,0.82,0.671,0.55,0.85,3.23,0.23,0.02,2.241,2.393,0.0005,0.815,False
KWT,Kuwait,Nepali,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,2.0,1.87,-0.13,1.84,0.03,1.87,0.0,1.87,1.88,1.87,1.88,0.01,98690,119378,0.0,0.0,unspecified,True,0.5,0.48,0.56,0.42,0.687,0.952,1.0,0.48,0.816,0.0,0.661,0.291,1.0,0.761,13.2,8.79,74.0,72.24,12.8,18.97,0.82,0.671,0.55,0.85,1.91,-0.09,0.04,2.241,2.393,0.0005,0.815,False
KWT,Kuwait,Other foreign,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,21.0,19.8,-1.2,19.37,0.43,19.8,0.0,19.71,19.9,19.71,19.9,0.18,1036247,1260652,0.0,0.0,unspecified,True,0.5,0.48,0.56,0.42,0.687,1.191,1.0,0.48,0.883,0.0,0.661,0.291,1.0,0.761,13.2,8.79,74.0,72.24,12.8,18.97,0.82,0.671,0.55,0.85,20.21,-0.79,0.41,2.241,2.393,0.0005,0.815,False
LAO,Laos,Lao (Lao Lum),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,53.2,52.98,-0.22,52.98,0.0,52.98,0.0,52.99,52.96,52.96,52.99,0.04,4133546,5169124,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.299,1.0,0.78,0.838,0.0,0.0,0.0,1.0,0.761,30.159,28.116,65.5,59.82,4.341,12.064,0.251,0.0,1.0,0.841,52.81,-0.39,-0.16,2.102,2.187,0.0005,0.6729,True
LAO,Laos,Khmou,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,11.0,10.87,-0.13,10.87,0.0,10.87,0.0,10.88,10.87,10.87,10.88,0.01,854681,1060862,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.118,1.0,0.78,0.798,0.0,0.0,0.0,1.0,0.761,30.159,28.116,65.5,59.82,4.341,12.064,0.251,0.0,1.0,0.841,10.88,-0.12,0.01,2.102,2.187,0.0005,0.6729,False
LAO,Laos,Hmong,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,9.2,10.1,0.9,10.1,0.0,10.1,0.0,10.06,10.13,10.06,10.13,0.06,714824,985006,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.099,1.0,0.78,0.794,0.0,0.0,0.0,1.0,0.761,30.159,28.116,65.5,59.82,4.341,12.064,0.251,0.0,1.0,0.841,10.01,0.81,-0.09,2.102,2.187,0.0005,0.6729,False
LAO,Laos,Phouthay (Lao Tai),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,3.4,3.36,-0.04,3.36,0.0,3.36,0.0,3.36,3.36,3.36,3.36,0.0,264174,327903,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.998,1.0,0.78,0.771,0.0,0.0,0.0,1.0,0.761,30.159,28.116,65.5,59.82,4.341,12.064,0.251,0.0,1.0,0.841,3.36,-0.04,0.0,2.102,2.187,0.0005,0.6729,False
LAO,Laos,Tai,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,3.1,3.06,-0.04,3.06,0.0,3.06,0.0,3.07,3.06,3.06,3.07,0.0,240865,298970,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.989,1.0,0.78,0.77,0.0,0.0,0.0,1.0,0.761,30.159,28.116,65.5,59.82,4.341,12.064,0.251,0.0,1.0,0.841,3.07,-0.03,0.0,2.102,2.187,0.0005,0.6729,False
LAO,Laos,Makong,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,2.5,2.47,-0.03,2.47,0.0,2.47,0.0,2.47,2.47,2.47,2.47,0.0,194246,241105,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.97,1.0,0.78,0.765,0.0,0.0,0.0,1.0,0.761,30.159,28.116,65.5,59.82,4.341,12.064,0.251,0.0,1.0,0.841,2.47,-0.03,0.0,2.102,2.187,0.0005,0.6729,False
LAO,Laos,Katong (Lao Theung),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,2.2,2.17,-0.03,2.17,0.0,2.17,0.0,2.18,2.17,2.17,2.18,0.0,170936,212172,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.96,1.0,0.78,0.763,0.0,0.0,0.0,1.0,0.761,30.159,28.116,65.5,59.82,4.341,12.064,0.251,0.0,1.0,0.841,2.18,-0.02,0.0,2.102,2.187,0.0005,0.6729,False
LAO,Laos,Other,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,15.4,14.99,-0.41,14.99,0.0,14.99,0.0,14.99,14.98,14.98,14.99,0.01,1196553,1462142,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.156,1.0,0.78,0.806,0.0,0.0,0.0,1.0,0.761,30.159,28.116,65.5,59.82,4.341,12.064,0.251,0.0,1.0,0.841,15.22,-0.18,0.23,2.102,2.187,0.0005,0.6729,False
LBN,Lebanon,Lebanese Arab (Sunni Muslim),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,27.0,27.23,0.23,27.25,-0.02,27.23,0.0,27.23,27.23,27.23,27.23,0.0,1567610,1905820,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.22,1.0,0.78,0.821,0.0,0.0,0.0,1.0,0.761,26.684,19.619,63.5,57.5,9.816,22.881,0.251,0.007,0.998,0.834,27.22,0.22,-0.01,2.179,2.317,0.0005,0.76,False
LBN,Lebanon,Lebanese Arab (Shia Muslim),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,33.0,33.3,0.3,33.32,-0.02,33.3,0.0,33.3,33.3,33.3,33.3,0.0,1915967,2330925,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.243,1.0,0.78,0.826,0.0,0.0,0.0,1.0,0.761,26.684,19.619,63.5,57.5,9.816,22.881,0.251,0.007,0.998,0.834,33.28,0.28,-0.03,2.179,2.317,0.0005,0.76,True
LBN,Lebanon,Lebanese Arab (Maronite Christian),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,21.0,20.83,-0.17,20.84,-0.01,20.83,0.0,20.83,20.82,20.82,20.83,0.0,1219252,1457602,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.191,1.0,0.78,0.814,0.0,0.0,0.0,1.0,0.761,26.684,19.619,63.5,57.5,9.816,22.881,0.251,0.007,0.998,0.834,20.82,-0.18,-0.01,2.179,2.317,0.0005,0.76,False
LBN,Lebanon,Lebanese Arab (Orthodox/Greek Catholic Christian),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,9.0,8.93,-0.07,8.93,-0.01,8.93,0.0,8.93,8.92,8.92,8.93,0.0,522537,624687,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.096,1.0,0.78,0.793,0.0,0.0,0.0,1.0,0.761,26.684,19.619,63.5,57.5,9.816,22.881,0.251,0.007,0.998,0.834,8.92,-0.08,-0.0,2.179,2.317,0.0005,0.76,False
LBN,Lebanon,Druze,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,5.0,5.04,0.04,5.05,-0.0,5.04,0.0,5.04,5.04,5.04,5.04,0.0,290298,352930,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.035,1.0,0.78,0.78,0.0,0.0,0.0,1.0,0.761,26.684,19.619,63.5,57.5,9.816,22.881,0.251,0.007,0.998,0.834,5.04,0.04,-0.0,2.179,2.317,0.0005,0.76,False
LBN,Lebanon,Armenian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,4.0,3.53,-0.47,3.53,-0.0,3.53,0.0,3.55,3.51,3.51,3.55,0.04,232238,247070,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.013,1.0,0.78,0.775,0.0,0.0,0.0,1.0,0.761,26.684,19.619,63.5,57.5,9.816,22.881,0.251,0.007,0.998,0.834,3.58,-0.42,0.05,2.179,2.317,0.0005,0.76,False
LBN,Lebanon,Syrian refugee,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.6,0.72,0.12,0.66,0.06,0.72,0.0,0.7,0.75,0.7,0.75,0.05,34836,50523,0.0,0.0,SYR,True,0.672,0.726,0.6,0.74,0.454,0.876,1.0,0.78,0.812,0.0,0.0,0.0,1.0,0.761,26.684,19.619,63.5,57.5,9.816,22.881,0.251,0.007,0.998,0.834,0.72,0.12,0.0,2.179,2.317,0.0005,0.76,False
LBN,Lebanon,Palestinian refugee,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.2,0.23,0.03,0.23,-0.0,0.23,0.0,0.23,0.23,0.23,0.23,0.0,11612,15808,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.842,1.0,0.78,0.737,0.0,0.0,0.0,1.0,0.761,26.684,19.619,63.5,57.5,9.816,22.881,0.251,0.007,0.998,0.834,0.22,0.02,-0.0,2.179,2.317,0.0005,0.76,False
LBN,Lebanon,Other,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.2,0.2,-0.0,0.2,-0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.0,11612,13898,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.842,1.0,0.78,0.737,0.0,0.0,0.0,1.0,0.761,26.684,19.619,63.5,57.5,9.816,22.881,0.251,0.007,0.998,0.834,0.2,0.0,0.0,2.179,2.317,0.0005,0.76,False
LBR,Liberia,Kpelle,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,20.3,20.27,-0.03,20.27,0.0,20.27,0.0,20.27,20.27,20.27,20.27,0.0,1139401,1806119,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.187,1.0,0.78,0.813,0.769,0.0,0.0,1.0,0.761,41.654,42.794,56.0,52.24,2.345,4.966,0.251,0.0,1.0,0.779,20.27,-0.03,0.0,2.246,2.462,0.0005,0.8656,False
LBR,Liberia,Bassa,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,13.4,13.38,-0.02,13.38,0.0,13.38,0.0,13.38,13.38,13.38,13.38,0.0,752117,1192216,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.14,1.0,0.78,0.803,0.769,0.0,0.0,1.0,0.761,41.654,42.794,56.0,52.24,2.345,4.966,0.251,0.0,1.0,0.779,13.38,-0.02,0.0,2.246,2.462,0.0005,0.8656,False
LBR,Liberia,Grebo,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,10.0,9.98,-0.02,9.98,0.0,9.98,0.0,9.98,9.98,9.98,9.98,0.0,561281,889714,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.108,1.0,0.78,0.796,0.769,0.0,0.0,1.0,0.761,41.654,42.794,56.0,52.24,2.345,4.966,0.251,0.0,1.0,0.779,9.98,-0.02,0.0,2.246,2.462,0.0005,0.8656,False
LBR,Liberia,Gio,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,8.0,7.99,-0.01,7.99,0.0,7.99,0.0,7.99,7.99,7.99,7.99,0.0,449025,711771,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.084,1.0,0.78,0.79,0.769,0.0,0.0,1.0,0.761,41.654,42.794,56.0,52.24,2.345,4.966,0.251,0.0,1.0,0.779,7.99,-0.01,0.0,2.246,2.462,0.0005,0.8656,False
LBR,Liberia,Mano,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,7.9,7.89,-0.01,7.89,0.0,7.89,0.0,7.89,7.89,7.89,7.89,0.0,443412,702874,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.082,1.0,0.78,0.79,0.769,0.0,0.0,1.0,0.761,41.654,42.794,56.0,52.24,2.345,4.966,0.251,0.0,1.0,0.779,7.89,-0.01,0.0,2.246,2.462,0.0005,0.8656,False
LBR,Liberia,Kru,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,6.0,5.99,-0.01,5.99,0.0,5.99,0.0,5.99,5.99,5.99,5.99,0.0,336769,533828,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.054,1.0,0.78,0.784,0.769,0.0,0.0,1.0,0.761,41.654,42.794,56.0,52.24,2.345,4.966,0.251,0.0,1.0,0.779,5.99,-0.01,0.0,2.246,2.462,0.0005,0.8656,False
LBR,Liberia,Lorma,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,4.8,4.79,-0.01,4.79,0.0,4.79,0.0,4.79,4.79,4.79,4.79,0.0,269415,427063,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.031,1.0,0.78,0.779,0.769,0.0,0.0,1.0,0.761,41.654,42.794,56.0,52.24,2.345,4.966,0.251,0.0,1.0,0.779,4.79,-0.01,0.0,2.246,2.462,0.0005,0.8656,False
LBR,Liberia,Kissi,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,4.6,4.59,-0.01,4.59,0.0,4.59,0.0,4.59,4.59,4.59,4.59,0.0,258189,409268,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.027,1.0,0.78,0.778,0.769,0.0,0.0,1.0,0.761,41.654,42.794,56.0,52.24,2.345,4.966,0.251,0.0,1.0,0.779,4.59,-0.01,0.0,2.246,2.462,0.0005,0.8656,False
LBR,Liberia,Gola,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,4.4,4.39,-0.01,4.39,0.0,4.39,0.0,4.39,4.39,4.39,4.39,0.0,246964,391474,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.022,1.0,0.78,0.777,0.769,0.0,0.0,1.0,0.761,41.654,42.794,56.0,52.24,2.345,4.966,0.251,0.0,1.0,0.779,4.39,-0.01,0.0,2.246,2.462,0.0005,0.8656,False
LBR,Liberia,Other,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,20.6,20.72,0.12,20.72,0.0,20.72,0.0,20.72,20.72,20.72,20.72,0.0,1156239,1846207,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.189,1.0,0.78,0.814,0.769,0.0,0.0,1.0,0.761,41.654,42.794,56.0,52.24,2.345,4.966,0.251,0.0,1.0,0.779,20.72,0.12,0.0,2.246,2.462,0.0005,0.8656,True
LBY,Libya,Arab (Sunni),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,88.0,87.8,-0.2,88.05,-0.25,87.8,0.0,87.88,87.71,87.71,87.88,0.17,6495306,8130759,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.3,1.0,0.78,0.839,0.0,0.0,0.0,1.0,0.761,26.314,22.848,66.0,61.6,7.686,15.553,0.251,0.037,0.971,0.851,87.75,-0.25,-0.05,1.639,1.561,0.0005,0.2267,True
LBY,Libya,Amazigh (Berber),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,4.0,3.99,-0.01,4.0,-0.01,3.99,0.0,3.99,3.98,3.98,3.99,0.01,295241,369183,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.013,1.0,0.78,0.775,0.0,0.0,0.0,1.0,0.761,26.314,22.848,66.0,61.6,7.686,15.553,0.251,0.037,0.971,0.851,3.99,-0.01,-0.0,1.639,1.561,0.0005,0.2267,False
