ISO3,Country,Group,Profile,TFR_2024,TFR_2050,Nat_TFR_2024,Nat_TFR_2050,Share_2024_pct,Share_2050_pct,Change_pp,Share_2050_WithoutMigrationResponse_pct,Migration_Attributed_Change_pp,Share_2050_WithoutSSASourcePoolTransition_pct,SSA_SourcePoolTransition_Attributed_Change_pp,Share_2050_LowMigrationScenario_pct,Share_2050_HighMigrationScenario_pct,Share_2050_Migration_P10_pct,Share_2050_Migration_P90_pct,Migration_Uncertainty_Width_pp,Brazilification_Share_2050_pct,Brazilification_Change_pp,Brazilification_Delta_vs_Baseline_pp,Pop_2024,Pop_2050,Demographic_Pressure,Birth_Replacement_Pressure_2050,Europe_Migration_Response_2050,Migration_Intensity_2050,Migration_Origin_Candidates,Migration_Channel_Active,Migration_SourceSupply_2050,Migration_BroadLaborMobility_2050,Migration_SkillReadiness_2050,Migration_ClimatePressure_2050,Migration_DestinationPull_2050,Migration_DiasporaNetwork_2050,Migration_CorridorAffinity_2050,Migration_SettlementRetention_2050,Migration_CorridorMultiplier_2050,Skilled_Migration_SourcePressure_2050,Skilled_Migration_ProgramIntensity_2050,BroadLabor_Migration_SourcePressure_2050,BroadLabor_Migration_ProgramIntensity_2050,SSA_LateMigration_DestinationResponse_2050,SSA_SourcePoolTransition_2050,SSA_SourcePoolCapacity_2050,AgeStructure_Youth014_2024,AgeStructure_Youth014_2050,AgeStructure_WorkingAge_2024,AgeStructure_WorkingAge_2050,AgeStructure_Elderly65Plus_2024,AgeStructure_Elderly65Plus_2050,Migration_Stock_SoftCap_2050,Migration_Linked_ResidentShare_2050,Migration_Saturation_Factor_2050,Migration_Absorption_Capacity_2050,Policy_Openness,Policy_Feedback_2050,Intermarriage_Coefficient,Assimilation_Coefficient,Diversity_Index_2024,Diversity_Index_2050,Diversity_Index_Change,Ethnic_Fractionalization_2050,Ethnolinguistic_Polarization_RQ_2050,Structural_Inequality_Drag_2050,Brazilification_IntermarriageMultiplier,Brazilification_MixedIdentityMultiplier,Brazilification_AssimilationRate,Brazilification_Diversity_Index_2050,Inclusive_Mobility_Share_2050_pct,Inclusive_Mobility_Change_pp,Inclusive_Mobility_Delta_vs_Baseline_pp,Inclusive_Mobility_IdentityFormationMultiplier,Inclusive_Mobility_MixedIdentityMultiplier,Inclusive_Mobility_IdentityTransitionRate,Inclusive_Mobility_CompositionDiversity_2050,Intergenerational_Mobility_Convergence_2050,Subnational_Regional_Concentration_2050,Climate_Migration_Stress_2050,Language_Cultural_Integration_2050,Language_Cultural_Friction_2050,Effective_Groups_2050,Urbanization_2024,Urbanization_Layer,Urban_Absorption_Pressure,HDI_2050_Gain_Link,HDI_HealthIndex_2050_Link,HDI_EducationIndex_2050_Link,HDI_IncomeIndex_2050_Link,HDI_HumanCapitalAbsorption_Link,HDI_DependencyPressure_Link,HDI_AgingPressure_Link,HDI_WorkingAgePct_2050_Link,Anchor
ALB,Albania,Romani / Egyptian,high_fertility,2.15,1.91,1.4,1.61,1.0,1.28,0.28,1.3,-0.02,1.28,0.0,1.28,1.29,1.28,1.29,0.01,1.25,0.25,-0.03,27918,28771,0.637,0.525,0.15,2.433,EGY,False,0.7,0.706,0.72,0.66,0.751,0.903,1.0,0.78,1.014,0.0,0.0,0.0,0.0,0.0,1.0,0.761,16.849,9.04,63.5,62.3,19.651,28.66,0.251,0.0,1.0,0.867,1.0,1.253,0.0,0.001,0.5999,0.6039,0.004,0.6039,1.5777,0.2044,2.043,2.09,0.0005,0.6055,1.25,0.25,-0.03,2.043,2.09,0.0005,0.6055,0.7028,0.5802,0.2253,0.7948,0.2647,2.52,0.641,urbanizing-majority,0.229,0.0479,0.9494,0.8088,0.8223,0.6636,0.362,0.7573,62.3,False
ALB,Albania,Macedonian,majority,1.4,1.61,1.4,1.61,0.2,0.2,-0.0,0.2,-0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.2,-0.0,-0.0,5584,4418,0.637,0.525,0.15,2.433,unspecified,False,0.5,0.48,0.56,0.42,0.751,0.842,1.0,0.78,0.859,0.0,0.0,0.0,0.0,0.0,1.0,0.761,16.849,9.04,63.5,62.3,19.651,28.66,0.251,0.0,1.0,0.867,1.0,1.253,0.0,0.001,0.5999,0.6039,0.004,0.6039,1.5777,0.2044,2.043,2.09,0.0005,0.6055,0.2,-0.0,-0.0,2.043,2.09,0.0005,0.6055,0.7028,0.5802,0.2253,0.7948,0.2647,2.52,0.641,urbanizing-majority,0.229,0.0479,0.9494,0.8088,0.8223,0.6636,0.362,0.7573,62.3,False
ALB,Albania,Other,assimilating,1.4,1.61,1.4,1.61,14.5,15.3,0.8,14.25,1.04,15.3,0.0,14.98,15.67,14.98,15.67,0.7,15.51,1.01,0.22,404805,342639,0.637,0.525,0.15,2.433,unspecified,False,0.5,0.48,0.56,0.42,0.751,1.149,1.0,0.78,0.972,0.0,0.0,0.0,0.0,0.0,1.0,0.761,16.849,9.04,63.5,62.3,19.651,28.66,0.251,0.0,1.0,0.867,1.0,1.253,0.0,0.001,0.5999,0.6039,0.004,0.6039,1.5777,0.2044,2.043,2.09,0.0005,0.6055,15.51,1.01,0.22,2.043,2.09,0.0005,0.6055,0.7028,0.5802,0.2253,0.7948,0.2647,2.52,0.641,urbanizing-majority,0.229,0.0479,0.9494,0.8088,0.8223,0.6636,0.362,0.7573,62.3,False
AND,Andorra,Andorran,majority,1.1,1.4,1.1,1.4,48.3,49.39,1.09,50.23,-0.84,49.39,0.0,49.6,49.13,49.13,49.6,0.47,48.55,0.25,-0.84,39584,40603,0.429,0.0,0.0,2.237,unspecified,False,0.5,0.48,0.56,0.42,0.623,1.288,1.0,0.78,0.942,0.0,0.0,0.0,0.0,0.0,1.0,0.761,27.991,19.941,65.0,65.4,7.009,14.659,0.269,0.506,0.22,0.908,1.1,1.265,0.0,0.001,0.6781,0.6717,-0.0064,0.6717,1.9223,0.1423,2.082,2.199,0.0005,0.677,48.55,0.25,-0.84,2.082,2.199,0.0005,0.677,0.8031,0.4861,0.2105,0.8397,0.236,3.05,0.55,mixed-rural-urban,0.193,0.0113,0.9875,0.8205,0.9745,0.7683,0.0786,0.1209,65.4,True
AND,Andorra,Spanish,immigrant,1.0,1.36,1.1,1.4,24.8,24.04,-0.76,23.63,0.41,24.04,0.0,23.95,24.16,23.95,24.16,0.22,24.47,-0.33,0.43,20325,19766,0.429,0.0,0.0,2.237,unspecified,True,0.5,0.48,0.56,0.42,0.623,1.21,1.0,0.78,0.919,0.0,0.0,0.0,0.0,0.0,1.0,0.761,27.991,19.941,65.0,65.4,7.009,14.659,0.269,0.506,0.22,0.908,1.1,1.265,0.0,0.001,0.6781,0.6717,-0.0064,0.6717,1.9223,0.1423,2.082,2.199,0.0005,0.677,24.47,-0.33,0.43,2.082,2.199,0.0005,0.677,0.8031,0.4861,0.2105,0.8397,0.236,3.05,0.55,mixed-rural-urban,0.193,0.0113,0.9875,0.8205,0.9745,0.7683,0.0786,0.1209,65.4,False
AND,Andorra,Portuguese,immigrant,1.0,1.36,1.1,1.4,11.2,10.85,-0.35,10.67,0.18,10.85,0.0,10.81,10.9,10.81,10.9,0.09,11.04,-0.16,0.19,9179,8918,0.429,0.0,0.0,2.237,unspecified,True,0.5,0.48,0.56,0.42,0.623,1.12,1.0,0.78,0.891,0.0,0.0,0.0,0.0,0.0,1.0,0.761,27.991,19.941,65.0,65.4,7.009,14.659,0.269,0.506,0.22,0.908,1.1,1.265,0.0,0.001,0.6781,0.6717,-0.0064,0.6717,1.9223,0.1423,2.082,2.199,0.0005,0.677,11.04,-0.16,0.19,2.082,2.199,0.0005,0.677,0.8031,0.4861,0.2105,0.8397,0.236,3.05,0.55,mixed-rural-urban,0.193,0.0113,0.9875,0.8205,0.9745,0.7683,0.0786,0.1209,65.4,False
AND,Andorra,French,immigrant,1.0,1.36,1.1,1.4,4.5,4.35,-0.15,4.29,0.07,4.35,0.0,4.34,4.37,4.34,4.37,0.03,4.43,-0.07,0.08,3688,3579,0.429,0.0,0.0,2.237,unspecified,True,0.5,0.48,0.56,0.42,0.623,1.025,1.0,0.78,0.862,0.0,0.0,0.0,0.0,0.0,1.0,0.761,27.991,19.941,65.0,65.4,7.009,14.659,0.269,0.506,0.22,0.908,1.1,1.265,0.0,0.001,0.6781,0.6717,-0.0064,0.6717,1.9223,0.1423,2.082,2.199,0.0005,0.677,4.43,-0.07,0.08,2.082,2.199,0.0005,0.677,0.8031,0.4861,0.2105,0.8397,0.236,3.05,0.55,mixed-rural-urban,0.193,0.0113,0.9875,0.8205,0.9745,0.7683,0.0786,0.1209,65.4,False
AND,Andorra,Other,immigrant,1.1,1.4,1.1,1.4,11.2,11.37,0.17,11.18,0.18,11.37,0.0,11.31,11.44,11.31,11.44,0.14,11.51,0.31,0.14,9179,9347,0.429,0.0,0.0,2.237,unspecified,True,0.5,0.48,0.56,0.42,0.623,1.12,1.0,0.78,0.891,0.0,0.0,0.0,0.0,0.0,1.0,0.761,27.991,19.941,65.0,65.4,7.009,14.659,0.269,0.506,0.22,0.908,1.1,1.265,0.0,0.001,0.6781,0.6717,-0.0064,0.6717,1.9223,0.1423,2.082,2.199,0.0005,0.677,11.51,0.31,0.14,2.082,2.199,0.0005,0.677,0.8031,0.4861,0.2105,0.8397,0.236,3.05,0.55,mixed-rural-urban,0.193,0.0113,0.9875,0.8205,0.9745,0.7683,0.0786,0.1209,65.4,False
ARE,UAE,Emirati,high_fertility,1.75,1.75,1.4,1.61,11.6,12.11,0.51,12.87,-0.76,12.11,-0.0,12.29,11.9,11.9,12.29,0.39,11.97,0.37,-0.14,1279148,1860911,0.3,0.0,0.0,2.0,unspecified,False,0.5,0.48,0.56,0.42,0.747,1.124,1.0,0.46,0.887,0.0,1.24,0.0,0.814,0.44,1.0,0.761,10.735,7.732,83.0,80.0,6.265,12.268,0.86,0.879,0.358,0.871,1.3,1.437,0.0,0.001,0.8474,0.845,-0.0023,0.845,2.8873,0.0942,2.277,2.436,0.0005,0.8473,11.97,0.37,-0.14,2.277,2.436,0.0005,0.8473,0.8987,0.4329,0.1815,0.9274,0.1895,6.45,0.55,mixed-rural-urban,0.135,0.0054,0.9684,0.8849,0.9861,0.8673,0.0044,0.0122,80.0,False
ARE,UAE,Indian,immigrant,1.4,1.61,1.4,1.61,25.8,26.97,1.17,26.67,0.3,26.97,-0.01,26.91,27.04,26.91,27.04,0.13,26.18,0.38,-0.78,2845001,4144187,0.3,0.0,0.0,2.0,IND;PAK;BGD;LKA;NPL,True,0.718,0.719,0.752,0.684,0.747,1.215,1.18,0.46,1.167,0.0,1.24,0.0,0.814,0.44,1.0,0.761,10.735,7.732,83.0,80.0,6.265,12.268,0.86,0.879,0.358,0.871,1.3,1.437,0.0,0.001,0.8474,0.845,-0.0023,0.845,2.8873,0.0942,2.277,2.436,0.0005,0.8473,26.18,0.38,-0.78,2.277,2.436,0.0005,0.8473,0.8987,0.4329,0.1815,0.9274,0.1895,6.45,0.55,mixed-rural-urban,0.135,0.0054,0.9684,0.8849,0.9861,0.8673,0.0044,0.0122,80.0,True
ARE,UAE,Pakistani,immigrant,1.4,1.61,1.4,1.61,11.8,11.35,-0.45,11.18,0.17,11.36,-0.0,11.31,11.4,11.31,11.4,0.09,11.56,-0.24,0.2,1301202,1744765,0.3,0.0,0.0,2.0,PAK,True,0.769,0.814,0.7,0.74,0.747,1.126,1.3,0.46,1.225,0.0,1.24,0.0,0.814,0.44,1.0,0.761,10.735,7.732,83.0,80.0,6.265,12.268,0.86,0.879,0.358,0.871,1.3,1.437,0.0,0.001,0.8474,0.845,-0.0023,0.845,2.8873,0.0942,2.277,2.436,0.0005,0.8473,11.56,-0.24,0.2,2.277,2.436,0.0005,0.8473,0.8987,0.4329,0.1815,0.9274,0.1895,6.45,0.55,mixed-rural-urban,0.135,0.0054,0.9684,0.8849,0.9861,0.8673,0.0044,0.0122,80.0,False
ARE,UAE,Bangladeshi,immigrant,1.4,1.61,1.4,1.61,8.5,8.15,-0.35,8.05,0.09,8.15,-0.0,8.13,8.17,8.13,8.17,0.04,8.29,-0.21,0.15,937306,1251877,0.3,0.0,0.0,2.0,BGD,True,0.735,0.788,0.68,0.84,0.747,1.09,1.26,0.46,1.156,0.0,1.24,0.0,0.814,0.44,1.0,0.761,10.735,7.732,83.0,80.0,6.265,12.268,0.86,0.879,0.358,0.871,1.3,1.437,0.0,0.001,0.8474,0.845,-0.0023,0.845,2.8873,0.0942,2.277,2.436,0.0005,0.8473,8.29,-0.21,0.15,2.277,2.436,0.0005,0.8473,0.8987,0.4329,0.1815,0.9274,0.1895,6.45,0.55,mixed-rural-urban,0.135,0.0054,0.9684,0.8849,0.9861,0.8673,0.0044,0.0122,80.0,False
ARE,UAE,Filipino,immigrant,1.4,1.61,1.4,1.61,6.1,5.79,-0.31,5.78,0.02,5.8,-0.0,5.8,5.79,5.79,5.8,0.0,5.9,-0.2,0.1,672655,890386,0.3,0.0,0.0,2.0,PHL,True,0.759,0.718,0.88,0.64,0.747,1.055,1.0,0.46,1.03,0.0,1.24,0.0,0.814,0.44,1.0,0.761,10.735,7.732,83.0,80.0,6.265,12.268,0.86,0.879,0.358,0.871,1.3,1.437,0.0,0.001,0.8474,0.845,-0.0023,0.845,2.8873,0.0942,2.277,2.436,0.0005,0.8473,5.9,-0.2,0.1,2.277,2.436,0.0005,0.8473,0.8987,0.4329,0.1815,0.9274,0.1895,6.45,0.55,mixed-rural-urban,0.135,0.0054,0.9684,0.8849,0.9861,0.8673,0.0044,0.0122,80.0,False
ARE,UAE,Egyptian,immigrant,1.8,1.77,1.4,1.61,4.4,4.77,0.37,4.77,-0.0,4.77,-0.0,4.75,4.79,4.75,4.79,0.04,4.77,0.37,0.0,485194,733509,0.3,0.0,0.0,2.0,EGY,True,0.7,0.706,0.72,0.66,0.747,1.022,1.0,0.46,0.979,0.0,1.24,0.0,0.814,0.44,1.0,0.761,10.735,7.732,83.0,80.0,6.265,12.268,0.86,0.879,0.358,0.871,1.3,1.437,0.0,0.001,0.8474,0.845,-0.0023,0.845,2.8873,0.0942,2.277,2.436,0.0005,0.8473,4.77,0.37,0.0,2.277,2.436,0.0005,0.8473,0.8987,0.4329,0.1815,0.9274,0.1895,6.45,0.55,mixed-rural-urban,0.135,0.0054,0.9684,0.8849,0.9861,0.8673,0.0044,0.0122,80.0,False
ARE,UAE,Nepali,immigrant,1.4,1.61,1.4,1.61,3.0,2.82,-0.18,2.84,-0.02,2.82,-0.0,2.83,2.81,2.81,2.83,0.02,2.87,-0.13,0.05,330814,433218,0.3,0.0,0.0,2.0,unspecified,True,0.5,0.48,0.56,0.42,0.747,0.986,1.0,0.46,0.846,0.0,1.24,0.0,0.814,0.44,1.0,0.761,10.735,7.732,83.0,80.0,6.265,12.268,0.86,0.879,0.358,0.871,1.3,1.437,0.0,0.001,0.8474,0.845,-0.0023,0.845,2.8873,0.0942,2.277,2.436,0.0005,0.8473,2.87,-0.13,0.05,2.277,2.436,0.0005,0.8473,0.8987,0.4329,0.1815,0.9274,0.1895,6.45,0.55,mixed-rural-urban,0.135,0.0054,0.9684,0.8849,0.9861,0.8673,0.0044,0.0122,80.0,False
ARE,UAE,Jordanian/Palestinian,immigrant,1.4,1.61,1.4,1.61,2.0,1.88,-0.12,1.89,-0.02,1.88,-0.0,1.89,1.87,1.87,1.89,0.01,1.91,-0.09,0.03,220543,288636,0.3,0.0,0.0,2.0,unspecified,True,0.5,0.48,0.56,0.42,0.747,0.952,1.0,0.46,0.835,0.0,1.24,0.0,0.814,0.44,1.0,0.761,10.735,7.732,83.0,80.0,6.265,12.268,0.86,0.879,0.358,0.871,1.3,1.437,0.0,0.001,0.8474,0.845,-0.0023,0.845,2.8873,0.0942,2.277,2.436,0.0005,0.8473,1.91,-0.09,0.03,2.277,2.436,0.0005,0.8473,0.8987,0.4329,0.1815,0.9274,0.1895,6.45,0.55,mixed-rural-urban,0.135,0.0054,0.9684,0.8849,0.9861,0.8673,0.0044,0.0122,80.0,False
ARE,UAE,Sri Lankan,immigrant,1.4,1.61,1.4,1.61,2.0,1.88,-0.12,1.89,-0.02,1.88,-0.0,1.89,1.87,1.87,1.89,0.01,1.91,-0.09,0.03,220543,288636,0.3,0.0,0.0,2.0,unspecified,True,0.5,0.48,0.56,0.42,0.747,0.952,1.0,0.46,0.835,0.0,1.24,0.0,0.814,0.44,1.0,0.761,10.735,7.732,83.0,80.0,6.265,12.268,0.86,0.879,0.358,0.871,1.3,1.437,0.0,0.001,0.8474,0.845,-0.0023,0.845,2.8873,0.0942,2.277,2.436,0.0005,0.8473,1.91,-0.09,0.03,2.277,2.436,0.0005,0.8473,0.8987,0.4329,0.1815,0.9274,0.1895,6.45,0.55,mixed-rural-urban,0.135,0.0054,0.9684,0.8849,0.9861,0.8673,0.0044,0.0122,80.0,False
ARE,UAE,Other Arab,immigrant,1.8,1.77,1.4,1.61,2.5,2.69,0.19,2.71,-0.02,2.69,-0.0,2.68,2.69,2.68,2.69,0.01,2.69,0.19,0.0,275678,413231,0.3,0.0,0.0,2.0,unspecified,True,0.5,0.48,0.56,0.42,0.747,0.97,1.0,0.46,0.841,0.0,1.24,0.0,0.814,0.44,1.0,0.761,10.735,7.732,83.0,80.0,6.265,12.268,0.86,0.879,0.358,0.871,1.3,1.437,0.0,0.001,0.8474,0.845,-0.0023,0.845,2.8873,0.0942,2.277,2.436,0.0005,0.8473,2.69,0.19,0.0,2.277,2.436,0.0005,0.8473,0.8987,0.4329,0.1815,0.9274,0.1895,6.45,0.55,mixed-rural-urban,0.135,0.0054,0.9684,0.8849,0.9861,0.8673,0.0044,0.0122,80.0,False
ARE,UAE,Iranian,immigrant,1.8,1.77,1.4,1.61,1.5,1.61,0.11,1.63,-0.02,1.61,-0.0,1.61,1.61,1.61,1.61,0.0,1.61,0.11,0.0,165407,247763,0.3,0.0,0.0,2.0,unspecified,True,0.5,0.48,0.56,0.42,0.747,0.93,1.0,0.46,0.829,0.0,1.24,0.0,0.814,0.44,1.0,0.761,10.735,7.732,83.0,80.0,6.265,12.268,0.86,0.879,0.358,0.871,1.3,1.437,0.0,0.001,0.8474,0.845,-0.0023,0.845,2.8873,0.0942,2.277,2.436,0.0005,0.8473,1.61,0.11,0.0,2.277,2.436,0.0005,0.8473,0.8987,0.4329,0.1815,0.9274,0.1895,6.45,0.55,mixed-rural-urban,0.135,0.0054,0.9684,0.8849,0.9861,0.8673,0.0044,0.0122,80.0,False
ARE,UAE,Other foreign,immigrant,1.4,1.61,1.4,1.61,20.8,19.98,-0.82,19.71,0.27,19.96,0.02,19.92,20.05,19.92,20.05,0.13,20.34,-0.46,0.36,2293644,3070277,0.3,0.0,0.0,2.0,NGA;ETH;GHA;KEN;UGA;TZA;RWA;COD;CIV;CMR;SEN;ZMB;ZWE;MOZ;MWI;AGO;SDN;SOM;ERI;BFA;NER;MLI;GIN;SLE;LBR;BEN;TGO;GMB,True,0.711,0.785,0.574,0.717,0.747,1.19,1.009,0.46,1.061,0.0,1.24,0.0,0.814,0.44,1.0,0.761,10.735,7.732,83.0,80.0,6.265,12.268,0.86,0.879,0.358,0.871,1.3,1.437,0.0,0.001,0.8474,0.845,-0.0023,0.845,2.8873,0.0942,2.277,2.436,0.0005,0.8473,20.34,-0.46,0.36,2.277,2.436,0.0005,0.8473,0.8987,0.4329,0.1815,0.9274,0.1895,6.45,0.55,mixed-rural-urban,0.135,0.0054,0.9684,0.8849,0.9861,0.8673,0.0044,0.0122,80.0,False
ARG,Argentina,Italian descent,low_fertility,1.4,1.76,1.9,1.96,35.0,33.55,-1.45,33.57,-0.02,33.55,0.0,33.61,33.49,33.49,33.61,0.13,33.72,-1.28,0.17,15993654,16207951,0.086,0.0,0.0,1.384,unspecified,False,0.5,0.48,0.56,0.42,0.483,1.25,1.0,0.78,0.845,0.0,0.0,0.0,0.0,0.0,1.0,0.761,23.917,15.906,65.5,58.86,10.583,25.234,0.251,0.006,0.998,0.88,1.0,1.03,0.0,0.0012,0.7278,0.7381,0.0102,0.7381,2.1993,0.1351,2.209,2.269,0.0005,0.7371,33.72,-1.28,0.17,2.209,2.269,0.0005,0.7371,0.732,0.3621,0.0707,0.8193,0.1849,3.82,0.676,urbanizing-majority,0.028,-0.0009,0.883,0.8747,0.8354,0.6776,0.373,0.6016,58.86,True
ARG,Argentina,Spanish descent,low_fertility,1.4,1.76,1.9,1.96,30.0,28.74,-1.26,28.76,-0.02,28.74,0.0,28.8,28.69,28.69,28.8,0.11,28.89,-1.11,0.15,13708846,13885285,0.086,0.0,0.0,1.384,unspecified,False,0.5,0.48,0.56,0.42,0.483,1.232,1.0,0.78,0.841,0.0,0.0,0.0,0.0,0.0,1.0,0.761,23.917,15.906,65.5,58.86,10.583,25.234,0.251,0.006,0.998,0.88,1.0,1.03,0.0,0.0012,0.7278,0.7381,0.0102,0.7381,2.1993,0.1351,2.209,2.269,0.0005,0.7371,28.89,-1.11,0.15,2.209,2.269,0.0005,0.7371,0.732,0.3621,0.0707,0.8193,0.1849,3.82,0.676,urbanizing-majority,0.028,-0.0009,0.883,0.8747,0.8354,0.6776,0.373,0.6016,58.86,False
ARG,Argentina,Other European descent,low_fertility,1.3,1.72,1.9,1.96,20.0,18.47,-1.53,18.48,-0.01,18.47,0.0,18.53,18.4,18.4,18.53,0.13,18.66,-1.34,0.19,9139231,8921506,0.086,0.0,0.0,1.384,unspecified,False,0.5,0.48,0.56,0.42,0.483,1.185,1.0,0.78,0.83,0.0,0.0,0.0,0.0,0.0,1.0,0.761,23.917,15.906,65.5,58.86,10.583,25.234,0.251,0.006,0.998,0.88,1.0,1.03,0.0,0.0012,0.7278,0.7381,0.0102,0.7381,2.1993,0.1351,2.209,2.269,0.0005,0.7371,18.66,-1.34,0.19,2.209,2.269,0.0005,0.7371,0.732,0.3621,0.0707,0.8193,0.1849,3.82,0.676,urbanizing-majority,0.028,-0.0009,0.883,0.8747,0.8354,0.6776,0.373,0.6016,58.86,False
ARG,Argentina,Mestizo/Indigenous,high_fertility,2.25,2.1,1.9,1.96,14.0,18.05,4.05,18.06,-0.01,18.05,0.0,17.89,18.21,17.89,18.21,0.32,17.55,3.55,-0.5,6397461,8720355,0.086,0.0,0.0,1.384,unspecified,False,0.5,0.48,0.56,0.42,0.483,1.145,1.0,0.78,0.82,0.0,0.0,0.0,0.0,0.0,1.0,0.761,23.917,15.906,65.5,58.86,10.583,25.234,0.251,0.006,0.998,0.88,1.0,1.03,0.0,0.0012,0.7278,0.7381,0.0102,0.7381,2.1993,0.1351,2.209,2.269,0.0005,0.7371,17.55,3.55,-0.5,2.209,2.269,0.0005,0.7371,0.732,0.3621,0.0707,0.8193,0.1849,3.82,0.676,urbanizing-majority,0.028,-0.0009,0.883,0.8747,0.8354,0.6776,0.373,0.6016,58.86,False
ARG,Argentina,East Asian,immigrant,1.9,1.96,1.9,1.96,0.5,0.62,0.12,0.56,0.05,0.62,0.0,0.6,0.64,0.6,0.64,0.04,0.62,0.12,0.0,228481,297363,0.086,0.0,0.0,1.384,unspecified,True,0.5,0.48,0.56,0.42,0.483,0.869,1.0,0.78,0.755,0.0,0.0,0.0,0.0,0.0,1.0,0.761,23.917,15.906,65.5,58.86,10.583,25.234,0.251,0.006,0.998,0.88,1.0,1.03,0.0,0.0012,0.7278,0.7381,0.0102,0.7381,2.1993,0.1351,2.209,2.269,0.0005,0.7371,0.62,0.12,0.0,2.209,2.269,0.0005,0.7371,0.732,0.3621,0.0707,0.8193,0.1849,3.82,0.676,urbanizing-majority,0.028,-0.0009,0.883,0.8747,0.8354,0.6776,0.373,0.6016,58.86,False
ARG,Argentina,Afro-Argentine,majority,1.9,1.96,1.9,1.96,0.5,0.57,0.07,0.57,-0.0,0.57,0.0,0.57,0.58,0.57,0.58,0.01,0.56,0.06,-0.01,228481,276485,0.086,0.0,0.0,1.384,unspecified,False,0.5,0.48,0.56,0.42,0.483,0.869,1.0,0.78,0.755,0.0,0.0,0.0,0.0,0.0,1.0,0.761,23.917,15.906,65.5,58.86,10.583,25.234,0.251,0.006,0.998,0.88,1.0,1.03,0.0,0.0012,0.7278,0.7381,0.0102,0.7381,2.1993,0.1351,2.209,2.269,0.0005,0.7371,0.56,0.06,-0.01,2.209,2.269,0.0005,0.7371,0.732,0.3621,0.0707,0.8193,0.1849,3.82,0.676,urbanizing-majority,0.028,-0.0009,0.883,0.8747,0.8354,0.6776,0.373,0.6016,58.86,False
ARM,Armenia,Armenian,majority,1.6,1.75,1.6,1.75,98.1,97.95,-0.15,98.09,-0.15,97.95,0.0,97.99,97.89,97.89,97.99,0.1,97.93,-0.17,-0.02,2917340,2443941,0.483,0.0,0.0,2.005,unspecified,False,0.5,0.48,0.56,0.42,0.618,1.3,1.0,0.78,0.943,0.0,0.0,0.0,0.0,0.0,1.0,0.761,21.785,13.507,65.5,61.5,12.715,24.993,0.251,0.013,0.994,0.874,1.0,1.169,0.0,0.001,0.0375,0.0405,0.003,0.0405,0.0822,0.1663,1.42,1.302,0.0005,0.0408,97.93,-0.17,-0.02,1.42,1.302,0.0005,0.0408,0.7285,0.5165,0.1591,0.8106,0.2327,1.04,0.686,urbanizing-majority,0.152,0.0437,0.8904,0.8383,0.8365,0.6781,0.3169,0.5906,61.5,True
ARM,Armenia,Russian,low_fertility,1.2,1.59,1.6,1.75,0.4,0.34,-0.06,0.34,-0.0,0.34,0.0,0.34,0.34,0.34,0.34,0.0,0.34,-0.06,0.01,11895,8443,0.483,0.0,0.0,2.005,unspecified,False,0.5,0.48,0.56,0.42,0.618,0.86,1.0,0.78,0.81,0.0,0.0,0.0,0.0,0.0,1.0,0.761,21.785,13.507,65.5,61.5,12.715,24.993,0.251,0.013,0.994,0.874,1.0,1.169,0.0,0.001,0.0375,0.0405,0.003,0.0405,0.0822,0.1663,1.42,1.302,0.0005,0.0408,0.34,-0.06,0.01,1.42,1.302,0.0005,0.0408,0.7285,0.5165,0.1591,0.8106,0.2327,1.04,0.686,urbanizing-majority,0.152,0.0437,0.8904,0.8383,0.8365,0.6781,0.3169,0.5906,61.5,False
ARM,Armenia,Yazidi (Kurdish),high_fertility,2.35,2.05,1.6,1.75,0.3,0.38,0.08,0.38,-0.0,0.38,0.0,0.38,0.38,0.38,0.38,0.01,0.37,0.07,-0.01,8922,9514,0.483,0.0,0.0,2.005,unspecified,False,0.5,0.48,0.56,0.42,0.618,0.851,1.0,0.78,0.807,0.0,0.0,0.0,0.0,0.0,1.0,0.761,21.785,13.507,65.5,61.5,12.715,24.993,0.251,0.013,0.994,0.874,1.0,1.169,0.0,0.001,0.0375,0.0405,0.003,0.0405,0.0822,0.1663,1.42,1.302,0.0005,0.0408,0.37,0.07,-0.01,1.42,1.302,0.0005,0.0408,0.7285,0.5165,0.1591,0.8106,0.2327,1.04,0.686,urbanizing-majority,0.152,0.0437,0.8904,0.8383,0.8365,0.6781,0.3169,0.5906,61.5,False
ARM,Armenia,Other,immigrant,1.6,1.75,1.6,1.75,1.2,1.33,0.13,1.19,0.15,1.33,0.0,1.29,1.39,1.29,1.39,0.1,1.35,0.15,0.02,35686,33301,0.483,0.0,0.0,2.005,unspecified,True,0.5,0.48,0.56,0.42,0.618,0.915,1.0,0.78,0.826,0.0,0.0,0.0,0.0,0.0,1.0,0.761,21.785,13.507,65.5,61.5,12.715,24.993,0.251,0.013,0.994,0.874,1.0,1.169,0.0,0.001,0.0375,0.0405,0.003,0.0405,0.0822,0.1663,1.42,1.302,0.0005,0.0408,1.35,0.15,0.02,1.42,1.302,0.0005,0.0408,0.7285,0.5165,0.1591,0.8106,0.2327,1.04,0.686,urbanizing-majority,0.152,0.0437,0.8904,0.8383,0.8365,0.6781,0.3169,0.5906,61.5,False
