ISO3,Country,Group,Projection_Profile,TFR_2024,TFR_2050,Nat_TFR_2024,Nat_TFR_2050,Share_2024_pct,Share_2050_pct,Change_pp,Share_2050_WithoutMigrationResponse_pct,Migration_Attributed_Change_pp,Share_2050_LowMigrationScenario_pct,Share_2050_HighMigrationScenario_pct,Share_2050_Migration_P10_pct,Share_2050_Migration_P90_pct,Migration_Uncertainty_Width_pp,Pop_2024,Pop_2050,Demographic_Pressure,Birth_Replacement_Pressure_2050,Europe_Migration_Response_2050,Migration_Intensity_2050,Migration_Origin_Candidates,Migration_Channel_Active,Migration_SourceSupply_2050,Migration_BroadLaborMobility_2050,Migration_SkillReadiness_2050,Migration_ClimatePressure_2050,Migration_DestinationPull_2050,Migration_DiasporaNetwork_2050,Migration_CorridorAffinity_2050,Migration_SettlementRetention_2050,Migration_CorridorMultiplier_2050,Skilled_Migration_SourcePressure_2050,Skilled_Migration_ProgramIntensity_2050,BroadLabor_Migration_SourcePressure_2050,BroadLabor_Migration_ProgramIntensity_2050,SSA_LateMigration_DestinationResponse_2050,Policy_Openness,Policy_Feedback_2050,Mixed_Identity_Recognition_Rate,Identity_Category_Transition_Rate,Diversity_Index_2024,Diversity_Index_2050,Diversity_Index_Change,Composition_Diversity_Index_2050,Composition_Concentration_Index_2050,Inclusive_Service_Delivery_Gap_2050,Inclusive_Mobility_Share_2050_pct,Inclusive_Mobility_Change_pp,Inclusive_Mobility_Delta_vs_Baseline_pp,Inclusive_Mobility_IdentityFormationMultiplier,Inclusive_Mobility_MixedIdentityMultiplier,Inclusive_Mobility_IdentityTransitionRate,Inclusive_Mobility_CompositionDiversity_2050,Intergenerational_Mobility_Convergence_2050,Subnational_Regional_Concentration_2050,Climate_Migration_Stress_2050,Language_Access_Capacity_2050,Language_Access_Gap_2050,Effective_Groups_2050,Urbanization_2024,Urbanization_Layer,Urban_Absorption_Pressure,HDI_2050_Gain_Link,HDI_HealthIndex_2050_Link,HDI_EducationIndex_2050_Link,HDI_IncomeIndex_2050_Link,HDI_HumanCapitalAbsorption_Link,HDI_DependencyPressure_Link,HDI_AgingPressure_Link,HDI_WorkingAgePct_2050_Link,Baseline_Reference_Category
ARE,UAE,Pakistani,migration_linked,1.4,1.61,1.4,1.61,11.8,11.75,-0.05,11.11,0.64,11.57,11.96,11.57,11.96,0.38,1301202,1805980,0.3,0.0,0.0,2.0,PAK,True,0.769,0.814,0.7,0.74,0.747,1.126,1.3,0.46,1.225,0.0,1.24,0.0,0.814,0.44,1.3,1.437,0.0,0.001,0.8474,0.8426,-0.0048,0.8426,2.8739,0.0942,11.99,0.19,0.24,2.277,2.436,0.0005,0.845,0.8987,0.4329,0.1815,0.9274,0.1895,6.35,0.55,mixed-rural-urban,0.135,0.0054,0.9684,0.8849,0.9861,0.8673,0.0044,0.0122,80.0,False
ARE,UAE,Bangladeshi,migration_linked,1.4,1.61,1.4,1.61,8.5,8.36,-0.14,8.0,0.36,8.26,8.47,8.26,8.47,0.21,937306,1284639,0.3,0.0,0.0,2.0,BGD,True,0.735,0.788,0.68,0.84,0.747,1.09,1.26,0.46,1.156,0.0,1.24,0.0,0.814,0.44,1.3,1.437,0.0,0.001,0.8474,0.8426,-0.0048,0.8426,2.8739,0.0942,8.53,0.03,0.17,2.277,2.436,0.0005,0.845,0.8987,0.4329,0.1815,0.9274,0.1895,6.35,0.55,mixed-rural-urban,0.135,0.0054,0.9684,0.8849,0.9861,0.8673,0.0044,0.0122,80.0,False
ARE,UAE,Filipino,migration_linked,1.4,1.61,1.4,1.61,6.1,5.83,-0.27,5.74,0.09,5.81,5.85,5.81,5.85,0.04,672655,895865,0.3,0.0,0.0,2.0,PHL,True,0.759,0.718,0.88,0.64,0.747,1.055,1.0,0.46,1.03,0.0,1.24,0.0,0.814,0.44,1.3,1.437,0.0,0.001,0.8474,0.8426,-0.0048,0.8426,2.8739,0.0942,5.95,-0.15,0.12,2.277,2.436,0.0005,0.845,0.8987,0.4329,0.1815,0.9274,0.1895,6.35,0.55,mixed-rural-urban,0.135,0.0054,0.9684,0.8849,0.9861,0.8673,0.0044,0.0122,80.0,False
ARE,UAE,Egyptian,migration_linked,1.8,1.77,1.4,1.61,4.4,4.96,0.56,4.93,0.03,4.93,4.98,4.93,4.98,0.05,485194,762037,0.3,0.0,0.0,2.0,EGY,True,0.7,0.706,0.72,0.66,0.747,1.022,1.0,0.46,0.979,0.0,1.24,0.0,0.814,0.44,1.3,1.437,0.0,0.001,0.8474,0.8426,-0.0048,0.8426,2.8739,0.0942,4.9,0.5,-0.06,2.277,2.436,0.0005,0.845,0.8987,0.4329,0.1815,0.9274,0.1895,6.35,0.55,mixed-rural-urban,0.135,0.0054,0.9684,0.8849,0.9861,0.8673,0.0044,0.0122,80.0,False
ARE,UAE,Nepali,migration_linked,1.4,1.61,1.4,1.61,3.0,2.77,-0.23,2.82,-0.05,2.79,2.75,2.75,2.79,0.04,330814,425712,0.3,0.0,0.0,2.0,unspecified,True,0.5,0.48,0.56,0.42,0.747,0.986,1.0,0.46,0.846,0.0,1.24,0.0,0.814,0.44,1.3,1.437,0.0,0.001,0.8474,0.8426,-0.0048,0.8426,2.8739,0.0942,2.83,-0.17,0.06,2.277,2.436,0.0005,0.845,0.8987,0.4329,0.1815,0.9274,0.1895,6.35,0.55,mixed-rural-urban,0.135,0.0054,0.9684,0.8849,0.9861,0.8673,0.0044,0.0122,80.0,False
ARE,UAE,Jordanian/Palestinian,migration_linked,1.4,1.61,1.4,1.61,2.0,1.84,-0.16,1.88,-0.04,1.86,1.83,1.83,1.86,0.03,220543,283256,0.3,0.0,0.0,2.0,unspecified,True,0.5,0.48,0.56,0.42,0.747,0.952,1.0,0.46,0.835,0.0,1.24,0.0,0.814,0.44,1.3,1.437,0.0,0.001,0.8474,0.8426,-0.0048,0.8426,2.8739,0.0942,1.88,-0.12,0.04,2.277,2.436,0.0005,0.845,0.8987,0.4329,0.1815,0.9274,0.1895,6.35,0.55,mixed-rural-urban,0.135,0.0054,0.9684,0.8849,0.9861,0.8673,0.0044,0.0122,80.0,False
ARE,UAE,Sri Lankan,migration_linked,1.4,1.61,1.4,1.61,2.0,1.84,-0.16,1.88,-0.04,1.86,1.83,1.83,1.86,0.03,220543,283256,0.3,0.0,0.0,2.0,unspecified,True,0.5,0.48,0.56,0.42,0.747,0.952,1.0,0.46,0.835,0.0,1.24,0.0,0.814,0.44,1.3,1.437,0.0,0.001,0.8474,0.8426,-0.0048,0.8426,2.8739,0.0942,1.88,-0.12,0.04,2.277,2.436,0.0005,0.845,0.8987,0.4329,0.1815,0.9274,0.1895,6.35,0.55,mixed-rural-urban,0.135,0.0054,0.9684,0.8849,0.9861,0.8673,0.0044,0.0122,80.0,False
ARE,UAE,Other Arab,migration_linked,1.8,1.77,1.4,1.61,2.5,2.74,0.24,2.8,-0.06,2.75,2.73,2.73,2.75,0.02,275678,421351,0.3,0.0,0.0,2.0,unspecified,True,0.5,0.48,0.56,0.42,0.747,0.97,1.0,0.46,0.841,0.0,1.24,0.0,0.814,0.44,1.3,1.437,0.0,0.001,0.8474,0.8426,-0.0048,0.8426,2.8739,0.0942,2.71,0.21,-0.03,2.277,2.436,0.0005,0.845,0.8987,0.4329,0.1815,0.9274,0.1895,6.35,0.55,mixed-rural-urban,0.135,0.0054,0.9684,0.8849,0.9861,0.8673,0.0044,0.0122,80.0,False
ARE,UAE,Iranian,migration_linked,1.8,1.77,1.4,1.61,1.5,1.64,0.14,1.68,-0.04,1.65,1.63,1.63,1.65,0.01,165407,252239,0.3,0.0,0.0,2.0,unspecified,True,0.5,0.48,0.56,0.42,0.747,0.93,1.0,0.46,0.829,0.0,1.24,0.0,0.814,0.44,1.3,1.437,0.0,0.001,0.8474,0.8426,-0.0048,0.8426,2.8739,0.0942,1.62,0.12,-0.02,2.277,2.436,0.0005,0.845,0.8987,0.4329,0.1815,0.9274,0.1895,6.35,0.55,mixed-rural-urban,0.135,0.0054,0.9684,0.8849,0.9861,0.8673,0.0044,0.0122,80.0,False
ARE,UAE,Other foreign,migration_linked,1.4,1.61,1.4,1.61,20.8,19.78,-1.02,19.58,0.2,19.75,19.81,19.75,19.81,0.06,2293644,3040005,0.3,0.0,0.0,2.0,unspecified,True,0.5,0.48,0.56,0.42,0.747,1.19,1.0,0.46,0.906,0.0,1.24,0.0,0.814,0.44,1.3,1.437,0.0,0.001,0.8474,0.8426,-0.0048,0.8426,2.8739,0.0942,20.19,-0.61,0.41,2.277,2.436,0.0005,0.845,0.8987,0.4329,0.1815,0.9274,0.1895,6.35,0.55,mixed-rural-urban,0.135,0.0054,0.9684,0.8849,0.9861,0.8673,0.0044,0.0122,80.0,False
ARG,Argentina,Italian descent,lower_fertility_path,1.4,1.76,1.9,1.96,35.0,35.14,0.14,35.16,-0.02,35.21,35.07,35.07,35.21,0.14,15993654,16977398,0.086,0.0,0.0,1.384,unspecified,False,0.5,0.48,0.56,0.42,0.483,1.25,1.0,0.78,0.845,0.0,0.0,0.0,0.0,0.0,1.0,1.03,0.0,0.0012,0.7278,0.7354,0.0075,0.7354,2.1872,0.1351,34.38,-0.62,-0.76,2.209,2.269,0.0005,0.7364,0.732,0.3621,0.0707,0.8193,0.1849,3.78,0.676,urbanizing-majority,0.028,-0.0009,0.883,0.8747,0.8354,0.6776,0.373,0.6016,58.86,True
ARG,Argentina,Spanish descent,lower_fertility_path,1.4,1.76,1.9,1.96,30.0,27.55,-2.45,27.56,-0.02,27.6,27.49,27.49,27.6,0.11,13708846,13307200,0.086,0.0,0.0,1.384,unspecified,False,0.5,0.48,0.56,0.42,0.483,1.232,1.0,0.78,0.841,0.0,0.0,0.0,0.0,0.0,1.0,1.03,0.0,0.0012,0.7278,0.7354,0.0075,0.7354,2.1872,0.1351,28.3,-1.7,0.75,2.209,2.269,0.0005,0.7364,0.732,0.3621,0.0707,0.8193,0.1849,3.78,0.676,urbanizing-majority,0.028,-0.0009,0.883,0.8747,0.8354,0.6776,0.373,0.6016,58.86,False
ARG,Argentina,Other European descent,lower_fertility_path,1.3,1.72,1.9,1.96,20.0,17.52,-2.48,17.53,-0.01,17.58,17.45,17.45,17.58,0.13,9139231,8462741,0.086,0.0,0.0,1.384,unspecified,False,0.5,0.48,0.56,0.42,0.483,1.185,1.0,0.78,0.83,0.0,0.0,0.0,0.0,0.0,1.0,1.03,0.0,0.0012,0.7278,0.7354,0.0075,0.7354,2.1872,0.1351,18.16,-1.84,0.64,2.209,2.269,0.0005,0.7364,0.732,0.3621,0.0707,0.8193,0.1849,3.78,0.676,urbanizing-majority,0.028,-0.0009,0.883,0.8747,0.8354,0.6776,0.373,0.6016,58.86,False
ARG,Argentina,Mestizo/Indigenous,higher_fertility_path,2.25,2.1,1.9,1.96,14.0,18.57,4.57,18.59,-0.01,18.41,18.74,18.41,18.74,0.33,6397461,8972659,0.086,0.0,0.0,1.384,unspecified,False,0.5,0.48,0.56,0.42,0.483,1.145,1.0,0.78,0.82,0.0,0.0,0.0,0.0,0.0,1.0,1.03,0.0,0.0012,0.7278,0.7354,0.0075,0.7354,2.1872,0.1351,17.95,3.95,-0.62,2.209,2.269,0.0005,0.7364,0.732,0.3621,0.0707,0.8193,0.1849,3.78,0.676,urbanizing-majority,0.028,-0.0009,0.883,0.8747,0.8354,0.6776,0.373,0.6016,58.86,False
ARG,Argentina,East Asian,migration_linked,1.9,1.96,1.9,1.96,0.5,0.65,0.15,0.59,0.06,0.62,0.67,0.62,0.67,0.05,228481,312596,0.086,0.0,0.0,1.384,unspecified,True,0.5,0.48,0.56,0.42,0.483,0.869,1.0,0.78,0.755,0.0,0.0,0.0,0.0,0.0,1.0,1.03,0.0,0.0012,0.7278,0.7354,0.0075,0.7354,2.1872,0.1351,0.64,0.14,-0.01,2.209,2.269,0.0005,0.7364,0.732,0.3621,0.0707,0.8193,0.1849,3.78,0.676,urbanizing-majority,0.028,-0.0009,0.883,0.8747,0.8354,0.6776,0.373,0.6016,58.86,False
ARG,Argentina,Afro-Argentine,largest_baseline_category,1.9,1.96,1.9,1.96,0.5,0.57,0.07,0.57,-0.0,0.57,0.57,0.57,0.57,0.01,228481,276350,0.086,0.0,0.0,1.384,unspecified,False,0.5,0.48,0.56,0.42,0.483,0.869,1.0,0.78,0.755,0.0,0.0,0.0,0.0,0.0,1.0,1.03,0.0,0.0012,0.7278,0.7354,0.0075,0.7354,2.1872,0.1351,0.57,0.07,-0.01,2.209,2.269,0.0005,0.7364,0.732,0.3621,0.0707,0.8193,0.1849,3.78,0.676,urbanizing-majority,0.028,-0.0009,0.883,0.8747,0.8354,0.6776,0.373,0.6016,58.86,False
ARM,Armenia,Armenian,largest_baseline_category,1.6,1.75,1.6,1.75,98.1,97.92,-0.18,98.09,-0.17,97.97,97.85,97.85,97.97,0.12,2917340,2443257,0.483,0.0,0.0,2.005,unspecified,False,0.5,0.48,0.56,0.42,0.618,1.3,1.0,0.78,0.943,0.0,0.0,0.0,0.0,0.0,1.0,1.169,0.0,0.001,0.0375,0.041,0.0035,0.041,0.0833,0.1663,97.9,-0.2,-0.02,1.42,1.302,0.0005,0.0414,0.7285,0.5165,0.1591,0.8106,0.2327,1.04,0.686,urbanizing-majority,0.152,0.0437,0.8904,0.8383,0.8365,0.6781,0.3169,0.5906,61.5,True
ARM,Armenia,Russian,lower_fertility_path,1.2,1.59,1.6,1.75,0.4,0.32,-0.08,0.32,-0.0,0.32,0.32,0.32,0.32,0.0,11895,7949,0.483,0.0,0.0,2.005,unspecified,False,0.5,0.48,0.56,0.42,0.618,0.86,1.0,0.78,0.81,0.0,0.0,0.0,0.0,0.0,1.0,1.169,0.0,0.001,0.0375,0.041,0.0035,0.041,0.0833,0.1663,0.33,-0.07,0.02,1.42,1.302,0.0005,0.0414,0.7285,0.5165,0.1591,0.8106,0.2327,1.04,0.686,urbanizing-majority,0.152,0.0437,0.8904,0.8383,0.8365,0.6781,0.3169,0.5906,61.5,False
ARM,Armenia,Yazidi (Kurdish),higher_fertility_path,2.35,2.05,1.6,1.75,0.3,0.4,0.1,0.4,-0.0,0.39,0.4,0.39,0.4,0.01,8922,9874,0.483,0.0,0.0,2.005,unspecified,False,0.5,0.48,0.56,0.42,0.618,0.851,1.0,0.78,0.807,0.0,0.0,0.0,0.0,0.0,1.0,1.169,0.0,0.001,0.0375,0.041,0.0035,0.041,0.0833,0.1663,0.38,0.08,-0.01,1.42,1.302,0.0005,0.0414,0.7285,0.5165,0.1591,0.8106,0.2327,1.04,0.686,urbanizing-majority,0.152,0.0437,0.8904,0.8383,0.8365,0.6781,0.3169,0.5906,61.5,False
ARM,Armenia,Other,migration_linked,1.6,1.75,1.6,1.75,1.2,1.37,0.17,1.19,0.17,1.31,1.43,1.31,1.43,0.12,35686,34120,0.483,0.0,0.0,2.005,unspecified,True,0.5,0.48,0.56,0.42,0.618,0.915,1.0,0.78,0.826,0.0,0.0,0.0,0.0,0.0,1.0,1.169,0.0,0.001,0.0375,0.041,0.0035,0.041,0.0833,0.1663,1.39,0.19,0.02,1.42,1.302,0.0005,0.0414,0.7285,0.5165,0.1591,0.8106,0.2327,1.04,0.686,urbanizing-majority,0.152,0.0437,0.8904,0.8383,0.8365,0.6781,0.3169,0.5906,61.5,False
ATG,Antigua & Barbuda,African descent,largest_baseline_category,1.6,1.75,1.6,1.75,87.3,87.14,-0.16,87.82,-0.68,87.34,86.89,86.89,87.34,0.44,81872,82835,0.214,0.0,0.0,1.585,unspecified,False,0.5,0.48,0.56,0.42,0.527,1.3,1.0,0.78,0.885,0.0,0.0,0.0,0.0,0.0,1.0,1.075,0.0,0.001,0.2333,0.2359,0.0025,0.2359,0.5342,0.1019,86.89,-0.41,-0.24,1.571,1.577,0.0005,0.24,0.82,0.382,0.1625,0.8259,0.206,1.31,0.55,mixed-rural-urban,0.096,0.038,0.9146,0.8748,0.8782,0.8,0.0414,0.0901,67.0,True
ATG,Antigua & Barbuda,Mixed,identity_category_transition,1.6,1.75,1.6,1.75,4.7,4.6,-0.1,4.64,-0.04,4.62,4.59,4.59,4.62,0.02,4408,4377,0.214,0.0,0.0,1.585,unspecified,False,0.5,0.48,0.56,0.42,0.527,1.029,1.0,0.78,0.815,0.0,0.0,0.0,0.0,0.0,1.0,1.075,0.0,0.001,0.2333,0.2359,0.0025,0.2359,0.5342,0.1019,4.67,-0.03,0.06,1.571,1.577,0.0005,0.24,0.82,0.382,0.1625,0.8259,0.206,1.31,0.55,mixed-rural-urban,0.096,0.038,0.9146,0.8748,0.8782,0.8,0.0414,0.0901,67.0,False
ATG,Antigua & Barbuda,Hispanic,migration_linked,1.6,1.75,1.6,1.75,2.7,3.0,0.3,2.7,0.31,2.91,3.12,2.91,3.12,0.21,2532,2853,0.214,0.0,0.0,1.585,unspecified,True,0.5,0.48,0.56,0.42,0.527,0.977,1.0,0.78,0.802,0.0,0.0,0.0,0.0,0.0,1.0,1.075,0.0,0.001,0.2333,0.2359,0.0025,0.2359,0.5342,0.1019,3.04,0.34,0.04,1.571,1.577,0.0005,0.24,0.82,0.382,0.1625,0.8259,0.206,1.31,0.55,mixed-rural-urban,0.096,0.038,0.9146,0.8748,0.8782,0.8,0.0414,0.0901,67.0,False
ATG,Antigua & Barbuda,White,lower_fertility_path,1.0,1.51,1.6,1.75,1.6,1.14,-0.46,1.15,-0.01,1.15,1.12,1.12,1.15,0.03,1501,1083,0.214,0.0,0.0,1.585,unspecified,False,0.5,0.48,0.56,0.42,0.527,0.935,1.0,0.78,0.791,0.0,0.0,0.0,0.0,0.0,1.0,1.075,0.0,0.001,0.2333,0.2359,0.0025,0.2359,0.5342,0.1019,1.22,-0.38,0.08,1.571,1.577,0.0005,0.24,0.82,0.382,0.1625,0.8259,0.206,1.31,0.55,mixed-rural-urban,0.096,0.038,0.9146,0.8748,0.8782,0.8,0.0414,0.0901,67.0,False
ATG,Antigua & Barbuda,Other,migration_linked,1.6,1.75,1.6,1.75,3.7,4.12,0.42,3.69,0.42,3.99,4.28,3.99,4.28,0.29,3470,3914,0.214,0.0,0.0,1.585,unspecified,True,0.5,0.48,0.56,0.42,0.527,1.006,1.0,0.78,0.809,0.0,0.0,0.0,0.0,0.0,1.0,1.075,0.0,0.001,0.2333,0.2359,0.0025,0.2359,0.5342,0.1019,4.17,0.47,0.06,1.571,1.577,0.0005,0.24,0.82,0.382,0.1625,0.8259,0.206,1.31,0.55,mixed-rural-urban,0.096,0.038,0.9146,0.8748,0.8782,0.8,0.0414,0.0901,67.0,False
AUS,Australia,English,largest_baseline_category,1.6,1.75,1.6,1.75,25.9,24.9,-1.0,27.5,-2.61,25.76,23.84,23.84,25.76,1.92,6918720,8093671,0.214,0.0,0.0,1.81,unspecified,False,0.5,0.48,0.56,0.42,0.702,1.215,1.0,0.9,0.996,0.0,1.22,0.0,0.931,0.391,1.3,1.397,0.15,0.0012,0.8474,0.862,0.0146,0.862,3.0002,0.1011,23.75,-2.15,-1.15,2.796,2.886,0.0005,0.8648,0.8346,0.4656,0.0789,0.9172,0.1805,7.25,0.812,metropolitan-heavy,0.04,-0.0009,0.9808,0.9358,0.9551,0.7733,0.2627,0.5862,64.42,True
AUS,Australia,Australian (European),largest_baseline_category,1.6,1.75,1.6,1.75,21.0,17.86,-3.14,19.83,-1.98,18.51,17.05,17.05,18.51,1.45,5609773,5804216,0.214,0.0,0.0,1.81,unspecified,False,0.5,0.48,0.56,0.42,0.702,1.191,1.0,0.9,0.987,0.0,1.22,0.0,0.931,0.391,1.3,1.397,0.15,0.0012,0.8474,0.862,0.0146,0.862,3.0002,0.1011,18.2,-2.8,0.34,2.796,2.886,0.0005,0.8648,0.8346,0.4656,0.0789,0.9172,0.1805,7.25,0.812,metropolitan-heavy,0.04,-0.0009,0.9808,0.9358,0.9551,0.7733,0.2627,0.5862,64.42,False
AUS,Australia,Other European descent,largest_baseline_category,1.6,1.75,1.6,1.75,10.1,8.59,-1.51,9.54,-0.95,8.9,8.2,8.2,8.9,0.7,2698034,2791552,0.214,0.0,0.0,1.81,unspecified,False,0.5,0.48,0.56,0.42,0.702,1.109,1.0,0.9,0.957,0.0,1.22,0.0,0.931,0.391,1.3,1.397,0.15,0.0012,0.8474,0.862,0.0146,0.862,3.0002,0.1011,8.75,-1.35,0.16,2.796,2.886,0.0005,0.8648,0.8346,0.4656,0.0789,0.9172,0.1805,7.25,0.812,metropolitan-heavy,0.04,-0.0009,0.9808,0.9358,0.9551,0.7733,0.2627,0.5862,64.42,False
AUS,Australia,Chinese,migration_linked,1.4,1.67,1.6,1.75,5.5,6.39,0.89,4.86,1.53,5.93,6.94,5.93,6.94,1.01,1469226,2076404,0.214,0.0,0.0,1.81,CHN,True,0.52,0.502,0.58,0.45,0.702,1.045,1.0,0.9,0.949,0.0,1.22,0.0,0.931,0.391,1.3,1.397,0.15,0.0012,0.8474,0.862,0.0146,0.862,3.0002,0.1011,6.62,1.12,0.23,2.796,2.886,0.0005,0.8648,0.8346,0.4656,0.0789,0.9172,0.1805,7.25,0.812,metropolitan-heavy,0.04,-0.0009,0.9808,0.9358,0.9551,0.7733,0.2627,0.5862,64.42,False
AUS,Australia,Indian,migration_linked,1.6,1.75,1.6,1.75,3.1,5.51,2.41,2.99,2.51,4.62,6.68,4.62,6.68,2.06,828109,1789683,0.214,0.0,0.0,1.81,IND;PAK;BGD;LKA;NPL,True,0.718,0.719,0.752,0.684,0.702,0.989,1.056,0.9,1.101,0.0,1.22,0.0,0.931,0.391,1.3,1.397,0.15,0.0012,0.8474,0.862,0.0146,0.862,3.0002,0.1011,5.61,2.51,0.11,2.796,2.886,0.0005,0.8648,0.8346,0.4656,0.0789,0.9172,0.1805,7.25,0.812,metropolitan-heavy,0.04,-0.0009,0.9808,0.9358,0.9551,0.7733,0.2627,0.5862,64.42,False
AUS,Australia,Filipino,migration_linked,1.6,1.75,1.6,1.75,1.6,2.72,1.12,1.55,1.17,2.31,3.26,2.31,3.26,0.95,427411,882694,0.214,0.0,0.0,1.81,PHL,True,0.759,0.718,0.88,0.64,0.702,0.935,1.24,0.9,1.196,0.0,1.22,0.0,0.931,0.391,1.3,1.397,0.15,0.0012,0.8474,0.862,0.0146,0.862,3.0002,0.1011,2.77,1.17,0.05,2.796,2.886,0.0005,0.8648,0.8346,0.4656,0.0789,0.9172,0.1805,7.25,0.812,metropolitan-heavy,0.04,-0.0009,0.9808,0.9358,0.9551,0.7733,0.2627,0.5862,64.42,False
AUS,Australia,Vietnamese,migration_linked,1.6,1.75,1.6,1.75,1.3,1.75,0.45,1.26,0.5,1.6,1.95,1.6,1.95,0.36,347272,570374,0.214,0.0,0.0,1.81,VNM,True,0.71,0.674,0.84,0.68,0.702,0.92,1.18,0.9,1.116,0.0,1.22,0.0,0.931,0.391,1.3,1.397,0.15,0.0012,0.8474,0.862,0.0146,0.862,3.0002,0.1011,1.79,0.49,0.03,2.796,2.886,0.0005,0.8648,0.8346,0.4656,0.0789,0.9172,0.1805,7.25,0.812,metropolitan-heavy,0.04,-0.0009,0.9808,0.9358,0.9551,0.7733,0.2627,0.5862,64.42,False
AUS,Australia,Aboriginal / Torres Strait,higher_fertility_path,2.45,2.09,1.6,1.75,3.9,4.65,0.75,5.17,-0.52,4.78,4.48,4.48,4.78,0.3,1041815,1511802,0.214,0.0,0.0,1.81,unspecified,False,0.5,0.48,0.56,0.42,0.702,1.011,1.0,0.9,0.921,0.0,1.22,0.0,0.931,0.391,1.3,1.397,0.15,0.0012,0.8474,0.862,0.0146,0.862,3.0002,0.1011,4.48,0.58,-0.17,2.796,2.886,0.0005,0.8648,0.8346,0.4656,0.0789,0.9172,0.1805,7.25,0.812,metropolitan-heavy,0.04,-0.0009,0.9808,0.9358,0.9551,0.7733,0.2627,0.5862,64.42,False
AUS,Australia,Middle Eastern,higher_fertility_path,1.95,1.89,1.6,1.75,3.0,3.0,0.0,3.34,-0.33,3.1,2.88,2.88,3.1,0.22,801396,976216,0.214,0.0,0.0,1.81,unspecified,False,0.5,0.48,0.56,0.42,0.702,0.986,1.0,0.9,0.912,0.0,1.22,0.0,0.931,0.391,1.3,1.397,0.15,0.0012,0.8474,0.862,0.0146,0.862,3.0002,0.1011,2.98,-0.02,-0.02,2.796,2.886,0.0005,0.8648,0.8346,0.4656,0.0789,0.9172,0.1805,7.25,0.812,metropolitan-heavy,0.04,-0.0009,0.9808,0.9358,0.9551,0.7733,0.2627,0.5862,64.42,False
AUS,Australia,Italian,largest_baseline_category,1.6,1.75,1.6,1.75,2.9,2.47,-0.43,2.74,-0.27,2.56,2.35,2.35,2.56,0.2,774683,801535,0.214,0.0,0.0,1.81,unspecified,False,0.5,0.48,0.56,0.42,0.702,0.983,1.0,0.9,0.911,0.0,1.22,0.0,0.931,0.391,1.3,1.397,0.15,0.0012,0.8474,0.862,0.0146,0.862,3.0002,0.1011,2.51,-0.39,0.05,2.796,2.886,0.0005,0.8648,0.8346,0.4656,0.0789,0.9172,0.1805,7.25,0.812,metropolitan-heavy,0.04,-0.0009,0.9808,0.9358,0.9551,0.7733,0.2627,0.5862,64.42,False
AUS,Australia,German,largest_baseline_category,1.6,1.75,1.6,1.75,2.5,2.13,-0.37,2.36,-0.24,2.2,2.03,2.03,2.2,0.17,667830,690978,0.214,0.0,0.0,1.81,unspecified,False,0.5,0.48,0.56,0.42,0.702,0.97,1.0,0.9,0.906,0.0,1.22,0.0,0.931,0.391,1.3,1.397,0.15,0.0012,0.8474,0.862,0.0146,0.862,3.0002,0.1011,2.17,-0.33,0.04,2.796,2.886,0.0005,0.8648,0.8346,0.4656,0.0789,0.9172,0.1805,7.25,0.812,metropolitan-heavy,0.04,-0.0009,0.9808,0.9358,0.9551,0.7733,0.2627,0.5862,64.42,False
AUS,Australia,Greek,largest_baseline_category,1.6,1.75,1.6,1.75,1.4,1.19,-0.21,1.32,-0.13,1.23,1.14,1.14,1.23,0.1,373985,386948,0.214,0.0,0.0,1.81,unspecified,False,0.5,0.48,0.56,0.42,0.702,0.925,1.0,0.9,0.889,0.0,1.22,0.0,0.931,0.391,1.3,1.397,0.15,0.0012,0.8474,0.862,0.0146,0.862,3.0002,0.1011,1.21,-0.19,0.02,2.796,2.886,0.0005,0.8648,0.8346,0.4656,0.0789,0.9172,0.1805,7.25,0.812,metropolitan-heavy,0.04,-0.0009,0.9808,0.9358,0.9551,0.7733,0.2627,0.5862,64.42,False
AUS,Australia,New Zealander (Maori/Pacific),higher_fertility_path,2.45,2.09,1.6,1.75,1.2,1.43,0.23,1.59,-0.16,1.47,1.38,1.38,1.47,0.09,320558,465170,0.214,0.0,0.0,1.81,unspecified,False,0.5,0.48,0.56,0.42,0.702,0.915,1.0,0.9,0.885,0.0,1.22,0.0,0.931,0.391,1.3,1.397,0.15,0.0012,0.8474,0.862,0.0146,0.862,3.0002,0.1011,1.38,0.18,-0.05,2.796,2.886,0.0005,0.8648,0.8346,0.4656,0.0789,0.9172,0.1805,7.25,0.812,metropolitan-heavy,0.04,-0.0009,0.9808,0.9358,0.9551,0.7733,0.2627,0.5862,64.42,False
AUS,Australia,Korean,migration_linked,1.4,1.67,1.6,1.75,0.9,1.02,0.12,0.79,0.22,0.95,1.1,0.95,1.1,0.14,240419,330861,0.214,0.0,0.0,1.81,unspecified,True,0.5,0.48,0.56,0.42,0.702,0.897,1.0,0.9,0.879,0.0,1.22,0.0,0.931,0.391,1.3,1.397,0.15,0.0012,0.8474,0.862,0.0146,0.862,3.0002,0.1011,1.06,0.16,0.04,2.796,2.886,0.0005,0.8648,0.8346,0.4656,0.0789,0.9172,0.1805,7.25,0.812,metropolitan-heavy,0.04,-0.0009,0.9808,0.9358,0.9551,0.7733,0.2627,0.5862,64.42,False
