ISO3,Country,Group,Profile,Share_2024_pct,Share_2050_pct,Change_pp,Share_2050_WithoutBirthReplacementMigration_pct,BirthReplacementMigration_Attributed_Change_pp,Birth_Replacement_Pressure_2050,Europe_Migration_Response_2050,Migration_Composition_Weight_2050,SSA_LateMigration_CompositionWeight_2050,Share_2050_WithoutSSALateMigration_pct,SSA_LateMigration_Attributed_Change_pp,Pop_2024,Pop_2050
LVA,Latvia,Other Christianity,religion,11.22,9.68,-1.53,9.75,-0.06,0.516,0.198,0.0437,0.0,9.68,0.0,209946,146603
LVA,Latvia,Other religions,religion,2.66,2.77,0.12,2.76,0.01,0.516,0.198,0.0437,0.0,2.77,0.0,49703,41944
LVA,Latvia,Protestant Christianity,religion,23.83,20.58,-3.25,20.71,-0.13,0.516,0.198,0.0437,0.0,20.58,0.0,446136,311531
LVA,Latvia,Shia Islam,religion,0.01,0.65,0.64,0.58,0.07,0.516,0.198,0.0437,0.0,0.65,0.0,253,9871
LVA,Latvia,Sikhism,religion,0.0,0.03,0.03,0.0,0.03,0.516,0.198,0.0437,0.0,0.03,0.0,0,529
LVA,Latvia,Sunni Islam,religion,0.13,6.38,6.24,5.66,0.71,0.516,0.198,0.0437,0.0,6.38,0.0,2471,96520
LVA,Latvia,Theravada Buddhism,religion,0.37,0.31,-0.06,0.3,0.01,0.516,0.198,0.0437,0.0,0.31,0.0,6958,4712
LVA,Latvia,Unaffiliated,religion,25.49,28.01,2.52,28.6,-0.59,0.516,0.198,0.0437,0.0,28.01,0.0,477151,424010
LVA,Latvia,Vajrayana / Other Buddhism,religion,0.21,0.18,-0.03,0.17,0.01,0.516,0.198,0.0437,0.0,0.18,0.0,3976,2693
MAR,Morocco,Catholic Christianity,religion,0.1,0.79,0.69,0.79,0.0,0.0,0.0,0.0,0.0,0.79,0.0,38058,344180
MAR,Morocco,Folk / Traditional,religion,0.17,0.67,0.51,0.67,0.0,0.0,0.0,0.0,0.0,0.67,0.0,63431,291885
MAR,Morocco,Ibadi / Other Islam,religion,2.97,2.76,-0.21,2.76,0.0,0.0,0.0,0.0,0.0,2.76,0.0,1131011,1199293
MAR,Morocco,Orthodox Christianity,religion,0.19,1.52,1.33,1.52,0.0,0.0,0.0,0.0,0.0,1.52,0.0,72945,659678
MAR,Morocco,Other Christianity,religion,0.08,0.63,0.55,0.63,0.0,0.0,0.0,0.0,0.0,0.63,0.0,30130,272476
MAR,Morocco,Other religions,religion,0.17,1.26,1.09,1.26,0.0,0.0,0.0,0.0,0.0,1.26,0.0,63431,547137
MAR,Morocco,Protestant Christianity,religion,0.05,0.36,0.32,0.36,0.0,0.0,0.0,0.0,0.0,0.36,0.0,17443,157749
MAR,Morocco,Shia Islam,religion,8.91,8.28,-0.63,8.28,0.0,0.0,0.0,0.0,0.0,8.28,0.0,3393033,3597880
MAR,Morocco,Sunni Islam,religion,87.12,81.21,-5.91,81.21,0.0,0.0,0.0,0.0,0.0,81.21,0.0,33176321,35278011
MAR,Morocco,Unaffiliated,religion,0.25,2.51,2.26,2.51,0.0,0.0,0.0,0.0,0.0,2.51,0.0,95146,1092142
MDA,Moldova,Catholic Christianity,religion,6.29,5.56,-0.74,5.56,0.0,0.0,0.0,0.0,0.0,5.56,0.0,190998,130683
MDA,Moldova,Ibadi / Other Islam,religion,0.01,0.2,0.18,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,364,4617
MDA,Moldova,Judaism,religion,0.53,0.44,-0.09,0.44,0.0,0.0,0.0,0.0,0.0,0.44,0.0,16077,10251
MDA,Moldova,Mahayana Buddhism,religion,0.48,0.39,-0.09,0.39,0.0,0.0,0.0,0.0,0.0,0.39,0.0,14470,9127
MDA,Moldova,Orthodox Christianity,religion,54.54,48.16,-6.38,48.16,0.0,0.0,0.0,0.0,0.0,48.16,0.0,1655314,1132586
MDA,Moldova,Other Christianity,religion,4.89,4.32,-0.57,4.32,0.0,0.0,0.0,0.0,0.0,4.32,0.0,148554,101642
MDA,Moldova,Other religions,religion,2.65,2.76,0.12,2.76,0.0,0.0,0.0,0.0,0.0,2.76,0.0,80386,65006
MDA,Moldova,Protestant Christianity,religion,4.2,3.7,-0.49,3.7,0.0,0.0,0.0,0.0,0.0,3.7,0.0,127332,87122
MDA,Moldova,Shia Islam,religion,0.04,0.59,0.55,0.59,0.0,0.0,0.0,0.0,0.0,0.59,0.0,1093,13852
MDA,Moldova,Sunni Islam,religion,0.35,5.76,5.41,5.76,0.0,0.0,0.0,0.0,0.0,5.76,0.0,10683,135478
MDA,Moldova,Theravada Buddhism,religion,0.37,0.3,-0.07,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,11254,7099
MDA,Moldova,Unaffiliated,religion,25.43,27.65,2.22,27.65,0.0,0.0,0.0,0.0,0.0,27.65,0.0,771708,650285
MDA,Moldova,Vajrayana / Other Buddhism,religion,0.21,0.17,-0.04,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,6431,4057
MDG,Madagascar,African Independent / Syncretic Christianity,religion,14.05,14.14,0.09,14.14,0.0,0.0,0.0,0.0,0.0,14.14,0.0,4490473,7520794
MDG,Madagascar,Catholic Christianity,religion,24.19,24.35,0.16,24.35,0.0,0.0,0.0,0.0,0.0,24.35,0.0,7733592,12952478
MDG,Madagascar,Folk / Traditional,religion,2.45,1.78,-0.67,1.78,0.0,0.0,0.0,0.0,0.0,1.78,0.0,783149,946714
MDG,Madagascar,Hinduism,religion,0.1,0.04,-0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,31965,18652
MDG,Madagascar,Ibadi / Other Islam,religion,0.3,0.32,0.02,0.32,0.0,0.0,0.0,0.0,0.0,0.32,0.0,95895,170380
MDG,Madagascar,Indigenous / Syncretic traditions,religion,7.43,5.56,-1.87,5.56,0.0,0.0,0.0,0.0,0.0,5.56,0.0,2374708,2955003
MDG,Madagascar,Orthodox Christianity,religion,4.68,4.71,0.03,4.71,0.0,0.0,0.0,0.0,0.0,4.71,0.0,1496824,2506931
MDG,Madagascar,Other Christianity,religion,3.9,3.93,0.03,3.93,0.0,0.0,0.0,0.0,0.0,3.93,0.0,1247354,2089109
MDG,Madagascar,Other religions,religion,0.99,1.18,0.19,1.18,0.0,0.0,0.0,0.0,0.0,1.18,0.0,315786,627072
MDG,Madagascar,Protestant Christianity,religion,31.22,31.59,0.37,31.59,0.0,0.0,0.0,0.0,0.0,31.59,0.0,9978828,16799133
MDG,Madagascar,Shia Islam,religion,0.9,0.96,0.06,0.96,0.0,0.0,0.0,0.0,0.0,0.96,0.0,287685,511141
MDG,Madagascar,Sunni Islam,religion,8.8,9.44,0.64,9.44,0.0,0.0,0.0,0.0,0.0,9.44,0.0,2812916,5022138
MDG,Madagascar,Unaffiliated,religion,0.99,2.0,1.02,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,315786,1065928
MDV,Maldives,African Independent / Syncretic Christianity,religion,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.002,0.0,0.01,0,82
MDV,Maldives,Catholic Christianity,religion,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.002,0.0,0.04,0,222
MDV,Maldives,Ibadi / Other Islam,religion,3.0,2.92,-0.08,2.92,0.0,0.0,0.0,0.0,0.002,2.93,-0.01,15832,17233
MDV,Maldives,Protestant Christianity,religion,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.002,0.0,0.05,0,315
MDV,Maldives,Shia Islam,religion,9.0,8.76,-0.24,8.76,0.0,0.0,0.0,0.0,0.002,8.78,-0.02,47497,51704
MDV,Maldives,Sunni Islam,religion,87.99,86.98,-1.01,86.98,0.0,0.0,0.0,0.0,0.002,87.09,-0.11,464418,513147
MDV,Maldives,Unaffiliated,religion,0.0,1.2,1.2,1.2,0.0,0.0,0.0,0.0,0.002,1.2,0.0,0,7097
MEX,Mexico,Catholic Christianity,religion,61.98,59.66,-2.32,59.66,0.0,0.0,0.0,0.0,0.0,59.66,0.0,81102204,88860795
MEX,Mexico,Folk / Traditional,religion,3.0,2.62,-0.38,2.62,0.0,0.0,0.0,0.0,0.0,2.62,0.0,3929370,3902091
MEX,Mexico,Hinduism,religion,0.1,0.1,-0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,130861,146310
MEX,Mexico,Judaism,religion,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,130979,149653
MEX,Mexico,Mahayana Buddhism,religion,0.09,0.09,-0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.0,117881,131798
MEX,Mexico,Orthodox Christianity,religion,2.58,2.49,-0.1,2.49,0.0,0.0,0.0,0.0,0.0,2.49,0.0,3379259,3702533
MEX,Mexico,Other Christianity,religion,6.03,5.8,-0.23,5.8,0.0,0.0,0.0,0.0,0.0,5.8,0.0,7884937,8639244
MEX,Mexico,Other religions,religion,2.5,2.55,0.05,2.55,0.0,0.0,0.0,0.0,0.0,2.55,0.0,3274475,3801215
MEX,Mexico,Protestant Christianity,religion,15.49,14.91,-0.58,14.91,0.0,0.0,0.0,0.0,0.0,14.91,0.0,20275551,22215199
MEX,Mexico,Theravada Buddhism,religion,0.07,0.07,-0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.0,91685,102509
MEX,Mexico,Unaffiliated,religion,8.01,11.57,3.56,11.57,0.0,0.0,0.0,0.0,0.0,11.57,0.0,10478321,17236343
MEX,Mexico,Vajrayana / Other Buddhism,religion,0.04,0.04,-0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,52392,58577
MHL,Marshall Islands,Catholic Christianity,religion,30.52,28.29,-2.23,28.29,0.0,0.0,0.0,0.0,0.0,28.29,0.0,11467,7133
MHL,Marshall Islands,Folk / Traditional,religion,6.06,5.09,-0.96,5.09,0.0,0.0,0.0,0.0,0.0,5.09,0.0,2275,1284
MHL,Marshall Islands,Hinduism,religion,2.0,1.89,-0.11,1.89,0.0,0.0,0.0,0.0,0.0,1.89,0.0,751,477
MHL,Marshall Islands,Mahayana Buddhism,religion,0.68,0.64,-0.04,0.64,0.0,0.0,0.0,0.0,0.0,0.64,0.0,256,162
MHL,Marshall Islands,Orthodox Christianity,religion,5.81,5.39,-0.42,5.39,0.0,0.0,0.0,0.0,0.0,5.39,0.0,2184,1359
MHL,Marshall Islands,Other Christianity,religion,11.63,10.78,-0.85,10.78,0.0,0.0,0.0,0.0,0.0,10.78,0.0,4368,2717
MHL,Marshall Islands,Other religions,religion,1.51,1.52,0.01,1.52,0.0,0.0,0.0,0.0,0.0,1.52,0.0,569,383
MHL,Marshall Islands,Protestant Christianity,religion,24.71,22.9,-1.8,22.9,0.0,0.0,0.0,0.0,0.0,22.9,0.0,9283,5775
MHL,Marshall Islands,Sunni Islam,religion,0.09,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.0,33,22
MHL,Marshall Islands,Theravada Buddhism,religion,0.53,0.5,-0.03,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,199,126
MHL,Marshall Islands,Unaffiliated,religion,16.15,22.61,6.46,22.61,0.0,0.0,0.0,0.0,0.0,22.61,0.0,6067,5700
MHL,Marshall Islands,Vajrayana / Other Buddhism,religion,0.3,0.29,-0.02,0.29,0.0,0.0,0.0,0.0,0.0,0.29,0.0,114,72
MKD,North Macedonia,Catholic Christianity,religion,4.28,4.93,0.65,4.94,-0.01,0.486,0.138,0.0374,0.0,4.93,0.0,78105,74596
MKD,North Macedonia,Hinduism,religion,0.0,0.09,0.09,0.0,0.09,0.486,0.138,0.0374,0.0,0.09,0.0,0,1414
MKD,North Macedonia,Ibadi / Other Islam,religion,0.97,0.48,-0.49,0.46,0.01,0.486,0.138,0.0374,0.0,0.48,0.0,17610,7192
MKD,North Macedonia,Judaism,religion,0.36,0.37,0.01,0.38,-0.01,0.486,0.138,0.0374,0.0,0.37,0.0,6574,5586
MKD,North Macedonia,Mahayana Buddhism,religion,0.32,0.36,0.03,0.34,0.02,0.486,0.138,0.0374,0.0,0.36,0.0,5917,5402
MKD,North Macedonia,Orthodox Christianity,religion,37.13,42.74,5.61,42.82,-0.08,0.486,0.138,0.0374,0.0,42.74,0.0,676908,646494
MKD,North Macedonia,Other Christianity,religion,3.33,3.84,0.5,3.84,-0.01,0.486,0.138,0.0374,0.0,3.84,0.0,60748,58019
MKD,North Macedonia,Other religions,religion,1.8,2.53,0.73,2.51,0.02,0.486,0.138,0.0374,0.0,2.53,0.0,32872,38285
MKD,North Macedonia,Protestant Christianity,religion,2.86,3.29,0.43,3.29,-0.01,0.486,0.138,0.0374,0.0,3.29,0.0,52070,49730
MKD,North Macedonia,Shia Islam,religion,2.9,1.43,-1.47,1.39,0.03,0.486,0.138,0.0374,0.0,1.43,0.0,52831,21575
MKD,North Macedonia,Sikhism,religion,0.0,0.03,0.03,0.0,0.03,0.486,0.138,0.0374,0.0,0.03,0.0,0,452
MKD,North Macedonia,Sunni Islam,religion,28.34,14.05,-14.28,13.75,0.31,0.486,0.138,0.0374,0.0,14.05,0.0,516568,212596
MKD,North Macedonia,Theravada Buddhism,religion,0.25,0.28,0.03,0.27,0.01,0.486,0.138,0.0374,0.0,0.28,0.0,4602,4201
MKD,North Macedonia,Unaffiliated,religion,17.31,25.43,8.12,25.84,-0.41,0.486,0.138,0.0374,0.0,25.43,0.0,315575,384743
MKD,North Macedonia,Vajrayana / Other Buddhism,religion,0.14,0.16,0.01,0.15,0.01,0.486,0.138,0.0374,0.0,0.16,0.0,2630,2401
MLI,Mali,Catholic Christianity,religion,0.66,0.61,-0.06,0.61,0.0,0.0,0.0,0.0,0.0,0.61,0.0,162783,279988
MLI,Mali,Folk / Traditional,religion,0.63,0.55,-0.08,0.55,0.0,0.0,0.0,0.0,0.0,0.55,0.0,155031,253960
MLI,Mali,Ibadi / Other Islam,religion,2.89,2.85,-0.04,2.85,0.0,0.0,0.0,0.0,0.0,2.85,0.0,706452,1315154
MLI,Mali,Orthodox Christianity,religion,0.13,0.12,-0.01,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,31006,53331
MLI,Mali,Other Christianity,religion,0.25,0.23,-0.02,0.23,0.0,0.0,0.0,0.0,0.0,0.23,0.0,62012,106662
MLI,Mali,Other religions,religion,0.63,0.58,-0.05,0.58,0.0,0.0,0.0,0.0,0.0,0.58,0.0,155031,268652
MLI,Mali,Protestant Christianity,religion,0.54,0.49,-0.05,0.49,0.0,0.0,0.0,0.0,0.0,0.49,0.0,131776,226657
MLI,Mali,Shia Islam,religion,8.66,8.55,-0.11,8.55,0.0,0.0,0.0,0.0,0.0,8.55,0.0,2119357,3945463
MLI,Mali,Sunni Islam,religion,84.66,84.74,0.09,84.74,0.0,0.0,0.0,0.0,0.0,84.74,0.0,20722601,39111438
MLI,Mali,Unaffiliated,religion,0.95,1.28,0.33,1.28,0.0,0.0,0.0,0.0,0.0,1.28,0.0,232547,592776
MLT,Malta,Catholic Christianity,religion,49.24,43.3,-5.93,43.52,-0.22,0.35,0.2,0.0357,0.0,43.3,0.0,265699,231992
MLT,Malta,Hinduism,religion,0.0,0.09,0.09,0.0,0.09,0.35,0.2,0.0357,0.0,0.09,0.0,0,479
MLT,Malta,Ibadi / Other Islam,religion,0.08,0.23,0.15,0.21,0.02,0.35,0.2,0.0357,0.0,0.23,0.0,421,1248
MLT,Malta,Judaism,religion,0.52,0.41,-0.1,0.43,-0.02,0.35,0.2,0.0357,0.0,0.41,0.0,2796,2215
MLT,Malta,Mahayana Buddhism,religion,0.47,0.39,-0.07,0.38,0.01,0.35,0.2,0.0357,0.0,0.39,0.0,2516,2110
MLT,Malta,Orthodox Christianity,religion,2.05,1.8,-0.25,1.81,-0.01,0.35,0.2,0.0357,0.0,1.8,0.0,11071,9666
MLT,Malta,Other Christianity,religion,4.79,4.21,-0.58,4.23,-0.02,0.35,0.2,0.0357,0.0,4.21,0.0,25832,22555
MLT,Malta,Other religions,religion,2.59,2.75,0.16,2.74,0.01,0.35,0.2,0.0357,0.0,2.75,0.0,13978,14722
MLT,Malta,Protestant Christianity,religion,12.31,10.83,-1.48,10.88,-0.05,0.35,0.2,0.0357,0.0,10.83,0.0,66425,57998
MLT,Malta,Shia Islam,religion,0.23,0.7,0.46,0.64,0.06,0.35,0.2,0.0357,0.0,0.7,0.0,1263,3743
MLT,Malta,Sikhism,religion,0.0,0.03,0.03,0.0,0.03,0.35,0.2,0.0357,0.0,0.03,0.0,0,153
MLT,Malta,Sunni Islam,religion,2.29,6.84,4.55,6.28,0.56,0.35,0.2,0.0357,0.0,6.84,0.0,12346,36642
MLT,Malta,Theravada Buddhism,religion,0.36,0.31,-0.06,0.3,0.01,0.35,0.2,0.0357,0.0,0.31,0.0,1957,1641
MLT,Malta,Unaffiliated,religion,24.87,27.93,3.06,28.41,-0.48,0.35,0.2,0.0357,0.0,27.93,0.0,134191,149627
MLT,Malta,Vajrayana / Other Buddhism,religion,0.21,0.18,-0.03,0.17,0.01,0.35,0.2,0.0357,0.0,0.18,0.0,1118,938
MMR,Myanmar,Catholic Christianity,religion,3.26,3.35,0.09,3.35,0.0,0.0,0.0,0.0,0.0,3.35,0.0,1778883,1966052
MMR,Myanmar,Folk / Traditional,religion,17.49,16.71,-0.77,16.71,0.0,0.0,0.0,0.0,0.0,16.71,0.0,9529729,9797518
MMR,Myanmar,Hinduism,religion,0.5,0.22,-0.28,0.22,0.0,0.0,0.0,0.0,0.0,0.22,0.0,272500,129685
MMR,Myanmar,Ibadi / Other Islam,religion,0.13,0.09,-0.04,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.0,70305,52837
MMR,Myanmar,Mahayana Buddhism,religion,2.04,1.89,-0.15,1.89,0.0,0.0,0.0,0.0,0.0,1.89,0.0,1111802,1108132
MMR,Myanmar,Orthodox Christianity,religion,0.62,0.64,0.02,0.64,0.0,0.0,0.0,0.0,0.0,0.64,0.0,338835,374486
MMR,Myanmar,Other Christianity,religion,1.24,1.28,0.03,1.28,0.0,0.0,0.0,0.0,0.0,1.28,0.0,677670,748972
MMR,Myanmar,Other religions,religion,2.91,2.7,-0.22,2.7,0.0,0.0,0.0,0.0,0.0,2.7,0.0,1588288,1581127
MMR,Myanmar,Protestant Christianity,religion,2.64,2.71,0.07,2.71,0.0,0.0,0.0,0.0,0.0,2.71,0.0,1440048,1591566
MMR,Myanmar,Shia Islam,religion,0.39,0.27,-0.12,0.27,0.0,0.0,0.0,0.0,0.0,0.27,0.0,210915,158511
MMR,Myanmar,Sunni Islam,religion,3.78,2.67,-1.12,2.67,0.0,0.0,0.0,0.0,0.0,2.67,0.0,2062283,1564619
MMR,Myanmar,Theravada Buddhism,religion,25.65,23.76,-1.88,23.76,0.0,0.0,0.0,0.0,0.0,23.76,0.0,13976936,13930805
MMR,Myanmar,Unaffiliated,religion,37.89,42.35,4.47,42.35,0.0,0.0,0.0,0.0,0.0,42.35,0.0,20647747,24827398
MMR,Myanmar,Vajrayana / Other Buddhism,religion,1.46,1.35,-0.11,1.35,0.0,0.0,0.0,0.0,0.0,1.35,0.0,794144,791523
MNE,Montenegro,Catholic Christianity,religion,5.11,5.17,0.05,5.18,-0.02,0.376,0.121,0.0304,0.0,5.17,0.0,32640,27550
MNE,Montenegro,Hinduism,religion,0.0,0.08,0.08,0.0,0.08,0.376,0.121,0.0304,0.0,0.08,0.0,0,406
MNE,Montenegro,Ibadi / Other Islam,religion,0.57,0.37,-0.2,0.36,0.01,0.376,0.121,0.0304,0.0,0.37,0.0,3658,1966
MNE,Montenegro,Judaism,religion,0.43,0.39,-0.04,0.4,-0.01,0.376,0.121,0.0304,0.0,0.39,0.0,2748,2090
MNE,Montenegro,Mahayana Buddhism,religion,0.39,0.37,-0.02,0.36,0.01,0.376,0.121,0.0304,0.0,0.37,0.0,2473,1985
MNE,Montenegro,Orthodox Christianity,religion,44.31,44.77,0.47,44.9,-0.13,0.376,0.121,0.0304,0.0,44.77,0.0,282883,238763
MNE,Montenegro,Other Christianity,religion,3.98,4.02,0.04,4.03,-0.01,0.376,0.121,0.0304,0.0,4.02,0.0,25387,21427
MNE,Montenegro,Other religions,religion,2.15,2.62,0.47,2.61,0.01,0.376,0.121,0.0304,0.0,2.62,0.0,13738,13993
MNE,Montenegro,Protestant Christianity,religion,3.41,3.44,0.04,3.45,-0.01,0.376,0.121,0.0304,0.0,3.44,0.0,21760,18366
MNE,Montenegro,Shia Islam,religion,1.72,1.11,-0.61,1.07,0.04,0.376,0.121,0.0304,0.0,1.11,0.0,10975,5897
MNE,Montenegro,Sikhism,religion,0.0,0.02,0.02,0.0,0.02,0.376,0.121,0.0304,0.0,0.02,0.0,0,130
MNE,Montenegro,Sunni Islam,religion,16.81,10.88,-5.93,10.53,0.35,0.376,0.121,0.0304,0.0,10.88,0.0,107316,58006
MNE,Montenegro,Theravada Buddhism,religion,0.3,0.29,-0.01,0.28,0.01,0.376,0.121,0.0304,0.0,0.29,0.0,1923,1544
MNE,Montenegro,Unaffiliated,religion,20.66,26.31,5.65,26.66,-0.35,0.376,0.121,0.0304,0.0,26.31,0.0,131880,140295
MNE,Montenegro,Vajrayana / Other Buddhism,religion,0.17,0.17,-0.01,0.16,0.01,0.376,0.121,0.0304,0.0,0.17,0.0,1099,882
MNG,Mongolia,Catholic Christianity,religion,3.26,3.19,-0.07,3.19,0.0,0.0,0.0,0.0,0.0,3.19,0.0,113203,143403
MNG,Mongolia,Folk / Traditional,religion,17.45,15.82,-1.63,15.82,0.0,0.0,0.0,0.0,0.0,15.82,0.0,606446,712301
MNG,Mongolia,Ibadi / Other Islam,religion,0.15,0.09,-0.06,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.0,5213,4210
MNG,Mongolia,Mahayana Buddhism,religion,5.23,4.62,-0.61,4.62,0.0,0.0,0.0,0.0,0.0,4.62,0.0,181934,208137
MNG,Mongolia,Orthodox Christianity,religion,0.62,0.61,-0.01,0.61,0.0,0.0,0.0,0.0,0.0,0.61,0.0,21563,27315
MNG,Mongolia,Other Christianity,religion,1.24,1.21,-0.03,1.21,0.0,0.0,0.0,0.0,0.0,1.21,0.0,43125,54630
MNG,Mongolia,Other religions,religion,2.91,2.63,-0.28,2.63,0.0,0.0,0.0,0.0,0.0,2.63,0.0,101074,118387
MNG,Mongolia,Protestant Christianity,religion,2.64,2.58,-0.06,2.58,0.0,0.0,0.0,0.0,0.0,2.58,0.0,91641,116088
MNG,Mongolia,Shia Islam,religion,0.45,0.28,-0.17,0.28,0.0,0.0,0.0,0.0,0.0,0.28,0.0,15640,12629
MNG,Mongolia,Sunni Islam,religion,4.4,2.77,-1.63,2.77,0.0,0.0,0.0,0.0,0.0,2.77,0.0,152924,124713
MNG,Mongolia,Theravada Buddhism,religion,2.91,2.57,-0.34,2.57,0.0,0.0,0.0,0.0,0.0,2.57,0.0,101074,115632
MNG,Mongolia,Unaffiliated,religion,37.81,45.0,7.19,45.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1313967,2025671
MNG,Mongolia,Vajrayana / Other Buddhism,religion,20.94,18.62,-2.31,18.62,0.0,0.0,0.0,0.0,0.0,18.62,0.0,727736,838376
MOZ,Mozambique,African Independent / Syncretic Christianity,religion,12.65,13.66,1.01,13.66,0.0,0.0,0.0,0.0,0.0,13.66,0.0,4382115,8679699
MOZ,Mozambique,Catholic Christianity,religion,21.79,23.53,1.74,23.53,0.0,0.0,0.0,0.0,0.0,23.53,0.0,7546977,14948371
MOZ,Mozambique,Folk / Traditional,religion,2.21,1.71,-0.5,1.71,0.0,0.0,0.0,0.0,0.0,1.71,0.0,764251,1085234
MOZ,Mozambique,Hinduism,religion,0.12,0.04,-0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,43290,27769
MOZ,Mozambique,Ibadi / Other Islam,religion,0.57,0.42,-0.15,0.42,0.0,0.0,0.0,0.0,0.0,0.42,0.0,196362,267929
MOZ,Mozambique,Indigenous / Syncretic traditions,religion,6.69,5.34,-1.35,5.34,0.0,0.0,0.0,0.0,0.0,5.34,0.0,2317406,3391830
MOZ,Mozambique,Orthodox Christianity,religion,4.22,4.55,0.34,4.55,0.0,0.0,0.0,0.0,0.0,4.55,0.0,1460705,2893233
MOZ,Mozambique,Other Christianity,religion,3.51,3.8,0.28,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,1217254,2411028
MOZ,Mozambique,Other religions,religion,0.89,1.14,0.25,1.14,0.0,0.0,0.0,0.0,0.0,1.14,0.0,308166,725139
MOZ,Mozambique,Protestant Christianity,religion,28.12,30.51,2.39,30.51,0.0,0.0,0.0,0.0,0.0,30.51,0.0,9738034,19380443
MOZ,Mozambique,Shia Islam,religion,1.7,1.27,-0.44,1.27,0.0,0.0,0.0,0.0,0.0,1.27,0.0,589086,803786
MOZ,Mozambique,Sunni Islam,religion,16.63,12.46,-4.18,12.46,0.0,0.0,0.0,0.0,0.0,12.46,0.0,5759955,7913787
MOZ,Mozambique,Unaffiliated,religion,0.89,1.58,0.69,1.58,0.0,0.0,0.0,0.0,0.0,1.58,0.0,308166,1002712
MRT,Mauritania,Catholic Christianity,religion,0.02,0.02,-0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,905,1527
MRT,Mauritania,Folk / Traditional,religion,0.02,0.01,-0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,862,1337
MRT,Mauritania,Ibadi / Other Islam,religion,3.0,2.93,-0.07,2.93,0.0,0.0,0.0,0.0,0.0,2.93,0.0,154927,275911
MRT,Mauritania,Other religions,religion,0.02,0.02,-0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,862,1485
MRT,Mauritania,Protestant Christianity,religion,0.01,0.01,-0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,732,1236
MRT,Mauritania,Shia Islam,religion,8.99,8.79,-0.2,8.79,0.0,0.0,0.0,0.0,0.0,8.79,0.0,464781,827733
MRT,Mauritania,Sunni Islam,religion,87.91,87.19,-0.73,87.19,0.0,0.0,0.0,0.0,0.0,87.19,0.0,4544526,8209175
MRT,Mauritania,Unaffiliated,religion,0.02,1.03,1.01,1.03,0.0,0.0,0.0,0.0,0.0,1.03,0.0,1292,97200
MUS,Mauritius,African Independent / Syncretic Christianity,religion,6.77,9.34,2.57,9.34,0.0,0.0,0.0,0.0,0.0,9.34,0.0,86103,103422
MUS,Mauritius,Catholic Christianity,religion,11.67,16.09,4.42,16.09,0.0,0.0,0.0,0.0,0.0,16.09,0.0,148288,178116
MUS,Mauritius,Folk / Traditional,religion,1.13,1.01,-0.12,1.01,0.0,0.0,0.0,0.0,0.0,1.01,0.0,14350,11186
MUS,Mauritius,Hinduism,religion,39.0,15.14,-23.86,15.14,0.0,0.0,0.0,0.0,0.0,15.14,0.0,495757,167624
MUS,Mauritius,Ibadi / Other Islam,religion,0.52,0.74,0.22,0.74,0.0,0.0,0.0,0.0,0.0,0.74,0.0,6597,8216
MUS,Mauritius,Indigenous / Syncretic traditions,religion,3.73,3.55,-0.18,3.55,0.0,0.0,0.0,0.0,0.0,3.55,0.0,47372,39319
MUS,Mauritius,Orthodox Christianity,religion,2.26,3.11,0.86,3.11,0.0,0.0,0.0,0.0,0.0,3.11,0.0,28701,34474
MUS,Mauritius,Other Christianity,religion,1.88,2.59,0.71,2.59,0.0,0.0,0.0,0.0,0.0,2.59,0.0,23917,28728
MUS,Mauritius,Other religions,religion,0.73,1.02,0.29,1.02,0.0,0.0,0.0,0.0,0.0,1.02,0.0,9258,11242
MUS,Mauritius,Protestant Christianity,religion,15.05,20.85,5.79,20.85,0.0,0.0,0.0,0.0,0.0,20.85,0.0,191339,230806
