City,Country,ISO3,Country_Alpha2,Continent,Latitude,Longitude,GeoNames_Population,Is_Capital,City_Rank_In_Selected_Country,Matched_Subdivision,City_HDI_2025,City_HDI_2050,City_HDI_Change,National_HDI_2025,National_HDI_2050,Urban_Premium_2025,Urban_Premium_2050,Projection_Method,Confidence,Data_Status,GeoNames_ID
Nairobi,Kenya,KEN,KE,Africa,-1.28333,36.81667,4397073,True,1,Nairobi,0.712485,0.79298,0.080496,0.628,0.7293,0.013551,0.008672,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,184745
Coban,Guatemala,GTM,GT,America,15.47025,-90.37455,212047,False,4,Alta Verapaz,0.667372,0.792838,0.125466,0.662,0.7894,0.005372,0.003438,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,3598119
Quetzaltenango,Guatemala,GTM,GT,America,14.84462,-91.52316,180706,False,5,Quetzaltenango,0.666716,0.792419,0.125702,0.662,0.7894,0.004716,0.003019,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,3590979
Orange Walk,Belize,BLZ,BZ,America,18.08124,-88.56328,15298,False,5,"Corozal, Orange Walk",0.701156,0.792409,0.091254,0.721,0.8128,0.002382,0.001524,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,3581514
Port-Gentil,Gabon,GAB,GA,Africa,-0.71933,8.78151,164018,False,2,Ogooue Maritime,0.734485,0.79217,0.057685,0.733,0.795,0.004364,0.002793,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2396518
Osh,Kyrgyzstan,KGZ,KG,Asia/Pacific,40.52828,72.7985,322164,False,2,Osh,0.706611,0.790992,0.084381,0.72,0.8056,0.005337,0.003416,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,1527534
San Salvador,El Salvador,SLV,SV,America,13.68935,-89.18718,525990,True,1,San Salvador Department,0.686724,0.789983,0.103259,0.678,0.7844,0.008724,0.005583,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,3583361
Soyapango,El Salvador,SLV,SV,America,13.71024,-89.13989,329708,False,2,San Salvador Department,0.684432,0.788517,0.104084,0.678,0.7844,0.006432,0.004117,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,3583096
San Pedro Sula,Honduras,HND,HN,America,15.50585,-88.02588,801259,False,2,Cortes,0.709074,0.788503,0.079429,0.645,0.7407,0.008497,0.005438,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,3601782
Manas,Kyrgyzstan,KGZ,KG,Asia/Pacific,40.94498,72.99313,123239,False,3,Jalal-Abad,0.703285,0.788488,0.085203,0.72,0.8056,0.004011,0.002567,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,1528249
San Miguel,El Salvador,SLV,SV,America,13.48261,-88.18211,247126,False,3,San Miguel Department,0.68366,0.788022,0.104363,0.678,0.7844,0.00566,0.003622,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,3583446
Santa Ana,El Salvador,SLV,SV,America,13.98827,-89.55685,176661,False,4,Santa Ana Department,0.682829,0.787491,0.104661,0.678,0.7844,0.004829,0.003091,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,3583334
Tripoli,Libya,LBY,LY,Africa,32.88743,13.18733,1302947,True,1,Tripolitania,0.734593,0.787276,0.052683,0.721,0.7779,0.00815,0.005216,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2210247
Mejicanos,El Salvador,SLV,SV,America,13.72397,-89.188,160317,False,5,San Salvador Department,0.682289,0.787145,0.104856,0.678,0.7844,0.004289,0.002745,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,3584399
Tsirang,Bhutan,BTN,BT,Asia/Pacific,27.0219,90.12291,22376,False,3,Tsirang,0.678678,0.786359,0.107682,0.698,0.8102,0.003421,0.002189,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,1252608
Luanda,Angola,AGO,AO,Africa,-8.83682,13.23432,2776168,True,1,Luanda,0.76568,0.786035,0.020355,0.616,0.6647,0.013392,0.008571,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2240449
Oyem,Gabon,GAB,GA,Africa,1.5995,11.57933,72939,False,5,Woleu Ntem,0.726725,0.786026,0.059301,0.733,0.795,0.002604,0.001667,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2396646
Mulenvos,Angola,AGO,AO,Africa,-8.86695,13.3344,882014,False,2,Luanda,0.761795,0.783548,0.021754,0.616,0.6647,0.009507,0.006084,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,8307074
Nouadhibou,Mauritania,MRT,MR,Africa,20.94188,-17.03842,146048,False,2,Nouadhibou,0.690332,0.783458,0.093126,0.563,0.685,0.007925,0.005072,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2377457
Viana,Angola,AGO,AO,Africa,-8.90553,13.37499,865863,False,3,Luanda,0.761241,0.783194,0.021953,0.616,0.6647,0.008953,0.00573,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2236500
Kikolo,Angola,AGO,AO,Africa,-8.7815,13.33384,728205,False,4,Luanda,0.760453,0.782689,0.022237,0.616,0.6647,0.008165,0.005225,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,7758790
Pointe-Noire,Congo,COG,CG,Africa,-4.77609,11.86352,1032000,False,2,Pointe Noire,0.751216,0.782667,0.031452,0.649,0.702,0.008721,0.005581,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2255414
Oruro,Bolivia,BOL,BO,America,-17.97153,-67.0932,208684,False,5,Oruro,0.738396,0.782393,0.043998,0.733,0.7813,0.003604,0.002306,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,3909234
Maianga,Angola,AGO,AO,Africa,-8.84693,13.23698,727681,False,5,Luanda,0.759926,0.782352,0.022426,0.616,0.6647,0.007638,0.004888,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2239888
Benghazi,Libya,LBY,LY,Africa,32.11486,20.06859,757490,False,2,Banghazi,0.727174,0.781851,0.054677,0.721,0.7779,0.006174,0.003951,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,88319
Misratah,Libya,LBY,LY,Africa,32.37535,15.09254,355657,False,3,Misratah,0.726061,0.781139,0.055078,0.721,0.7779,0.005061,0.003239,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,2214846
Zliten,Libya,LBY,LY,Africa,32.46739,14.56874,203790,False,4,Misratah,0.725149,0.780556,0.055406,0.721,0.7779,0.004149,0.002656,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,2208485
Al Khums,Libya,LBY,LY,Africa,32.64861,14.26191,201943,False,5,Al Marqab,0.72479,0.780326,0.055535,0.721,0.7779,0.00379,0.002426,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,2219905
La Paz,Bolivia,BOL,BO,America,-16.5,-68.15,2004652,False,2,La Paz,0.734537,0.778513,0.043976,0.733,0.7813,0.006745,0.004317,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,3911925
Pontbuiten,Suriname,SUR,SR,America,5.78808,-55.20895,23211,False,4,Wanica District,0.724719,0.77714,0.052421,0.722,0.7754,0.002719,0.00174,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,13607830
Kigali,Rwanda,RWA,RW,Africa,-1.94995,30.05885,1132686,True,1,City of Kigali,0.667862,0.776744,0.108882,0.578,0.7096,0.013489,0.008633,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,202061
Dushanbe,Tajikistan,TJK,TJ,Asia/Pacific,38.53575,68.77905,679400,True,1,Dushanbe,0.699569,0.776584,0.077015,0.691,0.7711,0.008569,0.005484,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,1221874
Kairouan,Tunisia,TUN,TN,Africa,35.6781,10.09633,139070,False,5,"Centre Ouest (Kairouan, Kasserine, Sidi Bouzid)",0.688827,0.775648,0.086821,0.746,0.8268,0.003006,0.001924,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2473449
Thakhek,Laos,LAO,LA,Asia/Pacific,17.41027,104.83068,90800,False,3,Khammouane Province,0.622517,0.774031,0.151514,0.617,0.7705,0.005517,0.003531,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,1655199
Pakse,Laos,LAO,LA,Asia/Pacific,15.12022,105.79898,77900,False,4,Champasak Province,0.621761,0.773547,0.151786,0.617,0.7705,0.004761,0.003047,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,1654379
Mary,Turkmenistan,TKM,TM,Asia/Pacific,37.59378,61.83031,167027,False,4,Mary,0.737466,0.771409,0.033943,0.764,0.7975,0.003136,0.002007,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,1218667
Tripoli,Lebanon,LBN,LB,Asia/Pacific,34.43352,35.84415,229398,False,3,North Lebanon,0.755934,0.770718,0.014784,0.752,0.7682,0.003934,0.002518,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,266826
Sidon,Lebanon,LBN,LB,Asia/Pacific,33.55751,35.37148,163554,False,4,South Governorate,0.755345,0.770341,0.014996,0.752,0.7682,0.003345,0.002141,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,268064
Tyre,Lebanon,LBN,LB,Asia/Pacific,33.27333,35.19389,135204,False,5,South Governorate,0.754883,0.770045,0.015162,0.752,0.7682,0.002883,0.001845,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,267008
Islamabad,Pakistan,PAK,PK,Asia/Pacific,33.72148,73.04329,601600,True,1,Islamabad (ICT),0.657459,0.769099,0.11164,0.544,0.6837,0.013613,0.008712,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,1176615
Cochabamba,Bolivia,BOL,BO,America,-17.38195,-66.15995,841276,False,4,Cochabamba,0.721052,0.767462,0.04641,0.733,0.7813,0.00526,0.003366,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,3919968
Kumasi,Ghana,GHA,GH,Africa,6.68848,-1.62443,2544530,False,2,Ashanti,0.664542,0.767401,0.102858,0.628,0.7428,0.010688,0.006841,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2298890
Port Harcourt,Nigeria,NGA,NG,Africa,4.77742,7.0134,2120000,False,5,Rivers,0.623654,0.766741,0.143086,0.56,0.7225,0.01091,0.006983,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2324774
Douala,Cameroon,CMR,CM,Africa,4.04827,9.70428,1338082,False,2,Littoral (incl Douala),0.698638,0.76515,0.066513,0.588,0.6796,0.011043,0.007067,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2232593
Nouakchott,Mauritania,MRT,MR,Africa,18.08581,-15.9785,1184530,True,1,Trarza incl Nouakchott,0.66755,0.763842,0.096291,0.563,0.685,0.014143,0.009052,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2377450
Ibadan,Nigeria,NGA,NG,Africa,7.37756,3.90591,3649000,False,4,Oyo,0.620244,0.763767,0.143523,0.56,0.7225,0.0125,0.008,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2339354
Kampala,Uganda,UGA,UG,Africa,0.31628,32.58219,1680600,True,1,Kampala,0.693298,0.763038,0.06974,0.582,0.677,0.013999,0.008959,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,232422
Zanzibar,Tanzania,TZA,TZ,Africa,-6.16394,39.19793,709809,False,4,Zanzibar West,0.664283,0.762941,0.098658,0.555,0.6773,0.009705,0.006211,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,148730
Takeo,Cambodia,KHM,KH,Asia/Pacific,10.99081,104.78498,843931,False,2,Takeo,0.615741,0.760834,0.145093,0.606,0.7546,0.009741,0.006234,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,1821940
Pokhara,Nepal,NPL,NP,Asia/Pacific,28.26689,83.96851,600051,False,2,Gandaki Pradesh,0.630752,0.760701,0.129949,0.622,0.7551,0.008752,0.005601,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,1282898
Matagalpa,Nicaragua,NIC,NI,America,12.92795,-85.91906,109089,False,5,"Central-Norte (Boaco, Chontales, Jinotega, Matagalpa, Esteli, Madriz, Nueva Segovia)",0.684852,0.760446,0.075593,0.706,0.7847,0.003396,0.002174,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,3617708
Isfara,Tajikistan,TJK,TJ,Asia/Pacific,40.12649,70.62526,274000,False,2,Sughd (formerly Leninabad),0.682619,0.759804,0.077185,0.691,0.7711,0.005887,0.003768,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,1514896
Istaravshan,Tajikistan,TJK,TJ,Asia/Pacific,39.9142,69.00328,273500,False,3,Sughd (formerly Leninabad),0.682217,0.759546,0.077329,0.691,0.7711,0.005485,0.00351,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,1220253
Konibodom,Tajikistan,TJK,TJ,Asia/Pacific,40.29414,70.43122,211100,False,5,Sughd (formerly Leninabad),0.681118,0.758843,0.077725,0.691,0.7711,0.004386,0.002807,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,1514891
Siem Reap,Cambodia,KHM,KH,Asia/Pacific,13.36179,103.86056,139458,False,3,Siem Reap,0.612382,0.758684,0.146303,0.606,0.7546,0.006382,0.004084,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,1822214
Battambang,Cambodia,KHM,KH,Asia/Pacific,13.10271,103.19822,119251,False,4,Battambang,0.611594,0.75818,0.146586,0.606,0.7546,0.005594,0.00358,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,1831797
La Ceiba,Honduras,HND,HN,America,15.75971,-86.78221,222055,False,4,Atlantida,0.671353,0.757935,0.086581,0.645,0.7407,0.005776,0.003697,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,3608248
Paoy Paet,Cambodia,KHM,KH,Asia/Pacific,13.65805,102.56365,98934,False,5,Banteay Meanchey,0.61076,0.757646,0.146887,0.606,0.7546,0.00476,0.003046,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,1830194
La Ceiba,Honduras,HND,HN,America,15.76667,-86.83333,215973,False,5,Atlantida,0.670838,0.757605,0.086767,0.645,0.7407,0.005261,0.003367,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,8556321
Havana,Cuba,CUB,CU,America,23.13302,-82.38304,2163824,True,1,Havana,0.768963,0.75721,-0.011753,0.762,0.7515,0.006963,0.00571,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,3553478
Belmopan,Belize,BLZ,BZ,America,17.25376,-88.76401,13381,True,1,Cayo,0.658634,0.756865,0.09823,0.721,0.8128,0.00486,0.003111,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,3582672
Guantanamo,Cuba,CUB,CU,America,20.14444,-75.20917,272801,False,5,Guantanamo,0.770539,0.756571,-0.013967,0.762,0.7515,0.003291,0.002698,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,3557689
Santiago de Cuba,Cuba,CUB,CU,America,20.02287,-75.82171,555865,False,2,Santiago de Cuba,0.76996,0.756017,-0.013943,0.762,0.7515,0.004712,0.003864,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,3536729
San Ignacio,Belize,BLZ,BZ,America,17.1588,-89.0696,21229,False,3,Cayo,0.656856,0.755726,0.098871,0.721,0.8128,0.003082,0.001972,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,3581194
Dakar,Senegal,SEN,SN,Africa,14.6937,-17.44406,2646503,True,1,Dakar,0.647633,0.755531,0.107899,0.53,0.6668,0.016968,0.010859,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2253354
Pikine,Senegal,SEN,SN,Africa,14.76457,-17.39071,1170791,False,2,Dakar,0.643323,0.752773,0.10945,0.53,0.6668,0.012658,0.008101,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2246678
Sucre,Bolivia,BOL,BO,America,-19.03332,-65.26274,224838,True,1,Chuquisaca,0.702803,0.751952,0.049149,0.733,0.7813,0.006011,0.003847,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,3903987
Addis Ababa,Ethiopia,ETH,ET,Africa,9.02497,38.74689,3860000,True,1,Addis,0.666346,0.750545,0.084199,0.497,0.6177,0.019024,0.012175,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,344979
Guediawaye,Senegal,SEN,SN,Africa,14.77446,-17.40212,329659,False,4,Dakar,0.639535,0.750349,0.110814,0.53,0.6668,0.00887,0.005677,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2595778
Bata,Equatorial Guinea,GNQ,GQ,Africa,1.86391,9.76582,173046,False,2,Litoral,0.704917,0.748813,0.043896,0.674,0.7275,0.005738,0.003672,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2310046
Mbabane,Eswatini,SWZ,SZ,Africa,-26.31667,31.13333,76218,True,1,Hhohho,0.715946,0.747909,0.031962,0.695,0.7326,0.005943,0.003804,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,934985
Palikir,Micronesia,FSM,FM,,6.92477,158.16109,6942,True,1,Pohnpei State,0.622326,0.747288,0.124963,0.615,0.7426,0.007326,0.004688,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,2081986
Takoradi,Ghana,GHA,GH,Africa,4.89816,-1.76029,389114,False,4,Western,0.638793,0.747041,0.108248,0.628,0.7428,0.006939,0.004441,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2294915
Ban Khoan,Laos,LAO,LA,Asia/Pacific,20.35008,100.09022,65348,False,5,Bokeo,0.59382,0.746715,0.152894,0.617,0.7705,0.003971,0.002542,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,11244752
Sekondi,Ghana,GHA,GH,Africa,4.93422,-1.71454,285506,False,5,Western,0.637836,0.746428,0.108593,0.628,0.7428,0.005982,0.003828,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,11808941
Lobamba,Eswatini,SWZ,SZ,Africa,-26.46667,31.2,4557,False,3,Hhohho,0.713468,0.746323,0.032855,0.695,0.7326,0.003465,0.002218,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,935048
Conakry,Guinea,GIN,GN,Africa,9.53795,-13.67729,1928389,True,1,Conakry,0.700229,0.74336,0.043131,0.5,0.585,0.017583,0.011253,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2422465
Dar es Salaam,Tanzania,TZA,TZ,Africa,-6.82349,39.26951,5383728,False,2,Dar Es Salam,0.640207,0.7425,0.102294,0.555,0.6773,0.014629,0.009362,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,160263
Baghdad,Iraq,IRQ,IQ,Asia/Pacific,33.34058,44.40088,7216000,True,1,Baghdad,0.722665,0.74148,0.018816,0.695,0.7215,0.011107,0.007108,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,98182
Camayenne,Guinea,GIN,GN,Africa,9.535,-13.68778,1871242,False,2,Conakry,0.697226,0.741438,0.044212,0.5,0.585,0.01458,0.009331,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2422488
